date,close,open,high,low,volume,percent,code
2021-12-28,2059.94,2048.39,2064.1678,2037.4,83M,-1.5%,AZO
2021-12-29,2104.04,2067.65,2110.0,2058.2828,10M,-0.25%,AZO
2021-12-30,2084.52,2103.0,2107.21,2076.88,76M,-0.54%,AZO
2021-12-31,2096.39,2083.69,2107.9,2069.37,10M,2.69%,AZO
2020-01-02,37.38,37.0,37.38,36.55,74M,-1.23%,GM
2020-01-03,36.32,36.73,36.92,36.11,91M,-1.07%,GM
2020-01-06,35.84,35.95,36.18,35.8,83M,0.37%,GM
2020-01-07,35.15,35.75,35.84,34.74,17M,-1.67%,GM
2020-01-08,34.65,35.04,35.2,34.41,13M,-1.24%,GM
2020-01-09,35.08,34.99,35.1,34.53,96M,-0.63%,GM
2020-01-10,34.65,35.15,36.45,34.51,96M,-0.44%,GM
2020-01-13,34.98,34.69,35.0,34.49,74M,1.97%,GM
2020-01-14,35.15,35.0,35.35,34.96,68M,1.41%,GM
2020-01-15,35.15,35.0,35.32,34.89,71M,0.62%,GM
2020-01-16,35.55,35.21,35.58,35.15,72M,-2.16%,GM
2020-01-17,35.6,35.57,35.73,35.41,98M,1.41%,GM
2020-01-21,34.99,35.36,35.55,34.96,11M,-4.05%,GM
2020-01-22,34.91,35.13,35.35,34.86,73M,4.23%,GM
2020-01-23,34.88,34.77,34.99,34.01,85M,-1.39%,GM
2020-01-24,34.31,34.9,34.99,34.01,93M,0.0%,GM
2020-01-27,33.41,33.63,33.76,33.17,10M,2.86%,GM
2020-01-28,33.64,33.57,33.86,33.34,88M,1.45%,GM
2020-01-29,33.6,33.8,34.04,33.59,69M,-1.43%,GM
2020-01-30,33.33,33.4,33.45,32.97,11M,0.0%,GM
2020-01-31,33.39,33.25,33.49,33.14,18M,0.0%,GM
2020-02-03,33.72,33.56,34.34,33.52,17M,-1.41%,GM
2020-02-04,34.37,34.35,34.82,34.2,14M,-1.39%,GM
2020-02-05,35.03,34.9,35.45,34.19,19M,0.0%,GM
2020-02-06,34.33,35.05,35.1,34.25,11M,0.0%,GM
2020-02-07,33.63,34.08,34.16,33.42,14M,-1.37%,GM
2020-02-10,34.25,33.99,34.3,33.67,12M,2.82%,GM
2020-02-11,35.01,34.34,35.26,34.07,12M,0.0%,GM
2020-02-12,35.49,35.33,35.79,35.13,12M,-4.05%,GM
2020-02-13,35.29,35.21,35.53,35.16,75M,4.23%,GM
2020-02-14,34.76,35.3,35.39,34.42,89M,-1.39%,GM
2020-02-18,34.41,34.25,34.74,33.96,10M,1.87%,GM
2020-02-19,34.92,34.53,35.1,34.52,90M,0.09%,GM
2020-02-20,35.29,34.66,35.4,34.59,78M,0.15%,GM
2020-02-21,34.65,34.99,35.08,34.41,84M,1.15%,GM
2020-02-24,33.09,33.64,33.75,32.79,14M,0.15%,GM
2020-02-25,31.75,33.25,33.28,31.4,14M,-0.01%,GM
2020-02-26,32.0,32.1,32.61,31.89,14M,0.27%,GM
2020-02-27,30.71,31.3,31.92,30.55,14M,1.09%,GM
