Action_Cash,Action_TSM,Action_MRVL,Action_NVDA,Action_RTX,Action_GM,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_TSM_close_L1,State_TSM_high_L1,State_TSM_low_L1,State_TSM_open_L1,State_MRVL_close_L1,State_MRVL_high_L1,State_MRVL_low_L1,State_MRVL_open_L1,State_NVDA_close_L1,State_NVDA_high_L1,State_NVDA_low_L1,State_NVDA_open_L1,State_RTX_close_L1,State_RTX_high_L1,State_RTX_low_L1,State_RTX_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,Wealth,Return,Price_Cash,Price_XOM,Price_CVX,Price_OKE,Price_VLO,Price_SHEL
0.16662203,0.16668737,0.16665035,0.1666647,0.16668744,0.16668816,1.0,1.0,1.0,1.0,0.85751024,0.86349082,0.84361416,0.86349082,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,9328.160213291776,0.0047316802396656,1.000,1.028,1.000,1.000,1.000,1.000
0.16662225,0.1666898,0.16664794,0.16666405,0.16668625,0.16668972,1.0,1.0,1.0,1.0,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,9377.184618188236,0.0052417656651683,1.000,1.032,1.000,1.000,1.000,1.000
0.1666213,0.16669,0.16664825,0.166666,0.16668728,0.16668719,1.0,1.0,1.0,1.0,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,9387.108591685565,0.0010577509434123,1.000,1.006,1.000,1.000,1.000,1.000
0.16662301,0.16668901,0.1666491,0.16666399,0.16668873,0.1666862,1.0,1.0,1.0,1.0,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,9394.341618216282,0.0007702309254574,1.000,1.005,1.000,1.000,1.000,1.000
0.16662319,0.16668765,0.16664974,0.16666299,0.16668981,0.16668662,1.0,1.0,1.0,1.0,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,9430.90340005978,0.0038843401802885,1.000,1.023,1.000,1.000,1.000,1.000
0.16662261,0.16668895,0.16664715,0.16666348,0.1666898,0.16668808,1.0,1.0,1.0,1.0,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,9518.09782705552,0.0092031280571922,1.000,1.056,1.000,1.000,1.000,1.000
0.16662154,0.16668832,0.1666468,0.16666456,0.16669135,0.16668743,1.0,1.0,1.0,1.0,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,9484.885784276588,-0.0034954591630721,1.000,0.979,1.000,1.000,1.000,1.000
0.16662091,0.16668841,0.16664585,0.16666532,0.16669169,0.16668779,1.0,1.0,1.0,1.0,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,9371.478967723766,-0.012028637059783,1.000,0.928,1.000,1.000,1.000,1.000
0.1666191,0.16668865,0.16664502,0.16666614,0.1666926,0.16668846,1.0,1.0,1.0,1.0,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,9434.065243281437,0.0066561760646041,1.000,1.040,1.000,1.000,1.000,1.000
0.16661835,0.16668788,0.16664495,0.16666742,0.16669367,0.1666877,1.0,1.0,1.0,1.0,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,9432.165441154564,-0.0002013971062976,1.000,0.999,1.000,1.000,1.000,1.000
0.16661711,0.16668871,0.16664477,0.16666819,0.16669379,0.16668735,1.0,1.0,1.0,1.0,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,9402.849773028684,-0.0031128928185258,1.000,0.981,1.000,1.000,1.000,1.000
0.1666179,0.16668773,0.16664544,0.16666703,0.16669534,0.16668662,1.0,1.0,1.0,1.0,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,9411.810574286284,0.0009525340101507,1.000,1.006,1.000,1.000,1.000,1.000
0.16661859,0.16668624,0.16664565,0.16666567,0.16669644,0.16668737,1.0,1.0,1.0,1.0,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,9480.49478440168,0.0072711626687337,1.000,1.044,1.000,1.000,1.000,1.000
0.16661838,0.16668661,0.166645,0.1666651,0.1666961,0.16668883,1.0,1.0,1.0,1.0,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,9465.184334040045,-0.0016162475463475,1.000,0.990,1.000,1.000,1.000,1.000
0.1666183,0.16668652,0.16664444,0.16666546,0.16669577,0.16668952,1.0,1.0,1.0,1.0,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,9438.944353434536,-0.0027761128684114,1.000,0.983,1.000,1.000,1.000,1.000
0.16661821,0.16668731,0.16664314,0.16666533,0.16669603,0.16669002,1.0,1.0,1.0,1.0,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,9360.948405819025,-0.0082975361731838,1.000,0.950,1.000,1.000,1.000,1.000
0.16661845,0.16668774,0.16664165,0.16666466,0.16669658,0.1666909,1.0,1.0,1.0,1.0,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,9374.650098337535,0.0014626375515203,1.000,1.009,1.000,1.000,1.000,1.000
0.16661896,0.16668852,0.16664031,0.16666357,0.16669706,0.16669153,1.0,1.0,1.0,1.0,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,9363.153604744688,-0.0012270909886339,1.000,0.993,1.000,1.000,1.000,1.000
0.16661993,0.1666879,0.16663973,0.16666271,0.1666983,0.16669147,1.0,1.0,1.0,1.0,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,9487.330026879015,0.0131750697534618,1.000,1.080,1.000,1.000,1.000,1.000
0.16662052,0.16668668,0.16663922,0.1666622,0.16669977,0.16669168,1.0,1.0,1.0,1.0,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,9438.104485291551,-0.0052020631352318,1.000,0.969,1.000,1.000,1.000,1.000
0.16662091,0.16668585,0.16663791,0.16666174,0.16670078,0.1666928,1.0,1.0,1.0,1.0,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,9489.16206906071,0.0053951485778018,1.000,1.033,1.000,1.000,1.000,1.000
0.16662017,0.16668458,0.16663742,0.16666166,0.16670348,0.16669267,1.0,1.0,1.0,1.0,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,9460.903935882128,-0.0029823805486053,1.000,0.982,1.000,1.000,1.000,1.000
0.16662025,0.16668311,0.16663632,0.16666138,0.16670536,0.16669358,1.0,1.0,1.0,1.0,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,9462.163481736608,0.0001331227996543,1.000,1.001,1.000,1.000,1.000,1.000
0.16661903,0.1666853,0.16663514,0.16666159,0.16670604,0.16669284,1.0,1.0,1.0,1.0,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,9508.710044077588,0.0049071705298431,1.000,1.030,1.000,1.000,1.000,1.000
0.16661987,0.16668345,0.16663463,0.16666228,0.16670816,0.16669159,1.0,1.0,1.0,1.0,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,9519.75763835218,0.001161165018672,1.000,1.007,1.000,1.000,1.000,1.000
0.16661891,0.1666847,0.16663492,0.1666618,0.1667095,0.1666902,1.0,1.0,1.0,1.0,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,9478.84115850244,-0.004307322192294,1.000,0.974,1.000,1.000,1.000,1.000
0.16661878,0.16668358,0.16663522,0.16666076,0.1667128,0.16668896,1.0,1.0,1.0,1.0,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,9493.547030516982,0.0015502397287235,1.000,1.009,1.000,1.000,1.000,1.000
0.16661781,0.16668224,0.16663589,0.16665953,0.16671675,0.1666878,1.0,1.0,1.0,1.0,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,9521.973237225837,0.0029897922837159,1.000,1.018,1.000,1.000,1.000,1.000
0.16661647,0.16668461,0.16663583,0.16665773,0.16671754,0.16668782,1.0,1.0,1.0,1.0,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,9556.756233006789,0.0036462631720371,1.000,1.022,1.000,1.000,1.000,1.000
0.16661558,0.16668525,0.16663727,0.16665643,0.16671963,0.16668585,1.0,1.0,1.0,1.0,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,9621.77509244723,0.0067804053850032,1.000,1.041,1.000,1.000,1.000,1.000
0.1666166,0.16668387,0.16663826,0.1666544,0.16672347,0.16668342,1.0,1.0,1.0,1.0,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,9616.793990596389,-0.0005178245783919,1.000,0.997,1.000,1.000,1.000,1.000
0.16661555,0.16668463,0.16663766,0.16665249,0.16672748,0.16668218,1.0,1.0,1.0,1.0,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,9746.402503328356,0.0133872987827699,1.000,1.081,1.000,1.000,1.000,1.000
0.16661456,0.16668783,0.16663677,0.16664882,0.1667301,0.16668193,1.0,1.0,1.0,1.0,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,9797.030071837056,0.0051810429477476,1.000,1.031,1.000,1.000,1.000,1.000
0.16661319,0.16669124,0.16663845,0.1666435,0.16673085,0.1666827,1.0,1.0,1.0,1.0,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,9760.638519636756,-0.003721465473238,1.000,0.978,1.000,1.000,1.000,1.000
0.16661352,0.16669267,0.16664067,0.16663785,0.16673115,0.1666841,1.0,1.0,1.0,1.0,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,9673.399668516644,-0.008978004083569,1.000,0.946,1.000,1.000,1.000,1.000
0.16661271,0.1666957,0.16664502,0.16662975,0.16673017,0.16668668,1.0,1.0,1.0,1.0,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,9531.33065209948,-0.0147954806639288,1.000,0.912,1.000,1.000,1.000,1.000
