Action_Cash,Action_BMW.DE,Action_MBG.DE,Action_FORD,Action_GM,Action_012330.KS,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_BMW.DE_close_L1,State_BMW.DE_high_L1,State_BMW.DE_low_L1,State_BMW.DE_open_L1,State_MBG.DE_close_L1,State_MBG.DE_high_L1,State_MBG.DE_low_L1,State_MBG.DE_open_L1,State_FORD_close_L1,State_FORD_high_L1,State_FORD_low_L1,State_FORD_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,State_012330.KS_close_L1,State_012330.KS_high_L1,State_012330.KS_low_L1,State_012330.KS_open_L1,Wealth,Return,Price_Cash,Price_BMW.DE,Price_MBG.DE,Price_FORD,Price_GM,Price_012330.KS
0.16793066,0.16600463,0.16710515,0.1668707,0.16613889,0.16594994,1.0,1.0,1.0,1.0,1.42108357,1.42108357,1.39538738,1.42108357,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,10638.098914063225,0.002433468698298,1.000,1.019,1.000,1.000,1.000,1.000
0.16798179,0.16603167,0.16705273,0.16687915,0.16612993,0.16592473,1.0,1.0,1.0,1.0,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,10620.10256004557,-0.0016931214372665,1.000,0.986,1.000,1.000,1.000,1.000
0.16803208,0.16604586,0.16700739,0.16686682,0.16614468,0.1659031,1.0,1.0,1.0,1.0,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,10614.663902926248,-0.0005122408337032,1.000,1.001,1.000,1.000,1.000,1.000
0.1680459,0.16607948,0.16697082,0.16683766,0.1661775,0.16588867,1.0,1.0,1.0,1.0,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,10591.802178503627,-0.0021561096687664,1.000,1.023,1.000,1.000,1.000,1.000
0.16810669,0.1660815,0.16692765,0.16681631,0.16621827,0.1658496,1.0,1.0,1.0,1.0,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126,10446.634144669148,-0.0138004874104363,1.000,0.990,1.000,1.000,1.000,1.000
0.16817965,0.16606648,0.16688569,0.16680464,0.16626306,0.16580054,1.0,1.0,1.0,1.0,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126,1.42108357,1.43348853,1.41169122,1.43348853,10327.734529735646,-0.0114468858323202,1.000,0.989,1.000,1.000,1.000,1.000
0.16824834,0.16608067,0.1668199,0.16677222,0.16631567,0.1657631,1.0,1.0,1.0,1.0,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126,1.42108357,1.43348853,1.41169122,1.43348853,1.40726097,1.43224816,1.40442547,1.43224816,10099.986774398483,-0.0222988348958373,1.000,0.978,1.000,1.000,1.000,1.000
0.1682355,0.16609906,0.16677922,0.16676128,0.1663632,0.16576174,1.0,1.0,1.0,1.0,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126,1.42108357,1.43348853,1.41169122,1.43348853,1.40726097,1.43224816,1.40442547,1.43224816,1.39184319,1.40407104,1.38670395,1.40407104,10300.603064888572,0.0196683291299282,1.000,1.020,1.000,1.000,1.000,1.000
0.16828214,0.16610284,0.16674067,0.16677605,0.16638696,0.16571134,1.0,1.0,1.0,1.0,1.38953967,1.40407126,1.38315993,1.40407126,1.42108357,1.43348853,1.41169122,1.43348853,1.40726097,1.43224816,1.40442547,1.43224816,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,10373.734472410211,0.0070746366031129,1.000,1.007,1.000,1.000,1.000,1.000
0.16837922,0.1660698,0.16671987,0.16678089,0.16643314,0.16561712,1.0,1.0,1.0,1.0,1.42108357,1.43348853,1.41169122,1.43348853,1.40726097,1.43224816,1.40442547,1.43224816,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,10523.439152149547,0.0143279893739693,1.000,1.014,1.000,1.000,1.000,1.000
0.16844597,0.1660619,0.16670208,0.16679715,0.16647053,0.16552241,1.0,1.0,1.0,1.0,1.40726097,1.43224816,1.40442547,1.43224816,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,10747.891527158625,0.0211045288399228,1.000,1.021,1.000,1.000,1.000,1.000
0.16849409,0.16604221,0.16671178,0.16681725,0.16650578,0.16542892,1.0,1.0,1.0,1.0,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,10596.13499221185,-0.0142202870772789,1.000,0.986,1.000,1.000,1.000,1.000
0.16858321,0.1659805,0.16673613,0.16685309,0.1665505,0.16529658,1.0,1.0,1.0,1.0,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,10574.722757582247,-0.0020228034389307,1.000,0.998,1.000,1.000,1.000,1.000
0.16870238,0.1659075,0.16676582,0.1668958,0.1666128,0.16511567,1.0,1.0,1.0,1.0,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,10418.233405900548,-0.0149090246408237,1.000,0.985,1.000,1.000,1.000,1.000
0.16883878,0.16584237,0.16677032,0.16695093,0.16667672,0.16492087,1.0,1.0,1.0,1.0,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135,10720.204027046946,0.0285727046645652,1.000,1.029,1.000,1.000,1.000,1.000
0.16902684,0.16571717,0.16677625,0.16702265,0.16675974,0.16469735,1.0,1.0,1.0,1.0,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135,1.40442557,1.41346356,1.3945016,1.41346356,10800.949825332518,0.0075038892178048,1.000,1.008,1.000,1.000,1.000,1.000
