Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,Wealth,Return,Price_Cash,Price_AAPL,Price_V,Price_SNE,Price_ADBE,Price_BABA
0.027951794,0.95622694,0.00077447691,0.0028261659,0.0011489126,0.011071774,1.0,1.0,1.0,1.0,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,10061.82700299277,0.0168595730927405,1.000,1.018,1.000,1.000,1.000,1.000
0.11683509,0.7711758,0.01723872,0.02698804,0.01197343,0.05578893,1.0,1.0,1.0,1.0,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,10054.478139357305,-0.0007306375510197,1.000,1.000,1.000,1.000,1.000,1.000
0.20702308,0.56708354,0.04735948,0.05170088,0.02485291,0.10198016,1.0,1.0,1.0,1.0,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,10133.695165575858,0.007847904968956,1.000,1.015,1.000,1.000,1.000,1.000
0.13617913,0.13645937,0.37506658,0.13743892,0.09034128,0.12451474,1.0,1.0,1.0,1.0,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,10153.018868348105,0.0019050604828512,1.000,1.031,1.000,1.000,1.000,1.000
0.12516308,0.10639574,0.4137803,0.13827805,0.09291418,0.12346864,1.0,1.0,1.0,1.0,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,10116.652611057112,-0.0035882472340477,1.000,0.968,1.000,1.000,1.000,1.000
0.11797622,0.08829816,0.4431514,0.13679273,0.09134919,0.12243229,1.0,1.0,1.0,1.0,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,10109.689080774284,-0.0006885605577174,1.000,0.994,1.000,1.000,1.000,1.000
0.11248283,0.07548165,0.46431315,0.13572961,0.09009572,0.12189704,1.0,1.0,1.0,1.0,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,10140.20245140404,0.0030136846585625,1.000,1.041,1.000,1.000,1.000,1.000
0.10683245,0.06481437,0.48686612,0.13326825,0.08748106,0.12073775,1.0,1.0,1.0,1.0,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,10146.143177141656,0.0005856871430877,1.000,1.011,1.000,1.000,1.000,1.000
0.10629085,0.06177342,0.48226488,0.13444851,0.09068302,0.12453934,1.0,1.0,1.0,1.0,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,10140.390584776293,-0.000567134098616,1.000,0.991,1.000,1.000,1.000,1.000
0.10789315,0.06222746,0.4661473,0.13748918,0.09543745,0.13080548,1.0,1.0,1.0,1.0,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,10148.48553203394,0.0007979690585702,1.000,1.014,1.000,1.000,1.000,1.000
0.11508214,0.07012877,0.4219768,0.14443944,0.10543269,0.1429401,1.0,1.0,1.0,1.0,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116,10154.591654057016,0.000601497216526,1.000,1.011,1.000,1.000,1.000,1.000
0.11637506,0.07103878,0.4110006,0.14481083,0.10763527,0.14913945,1.0,1.0,1.0,1.0,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116,1.12464037,1.1263109,1.11006961,1.1263109,10150.712624872018,-0.0003820705347628,1.000,0.995,1.000,1.000,1.000,1.000
