Action1,Action2,Action3,Action4,Action5,Action6,State1.1,State1.2,State1.3,State2.1,State2.2,State2.3,State3.1,State3.2,State3.3,State4.1,State4.2,State4.3,State5.1,State5.2,State5.3,State6.1,State6.2,State6.3
0.05756579,0.3877126,0.07498779,0.26144385,0.18449977,0.0337902,1.0,1.0,1.0,0.93187705,0.93403557,0.94525989,0.98756678,0.9814473,0.98037882,1.04509737,1.11889306,1.10659378,1.17873707,1.17088833,1.16874777,1.02691618,1.02563445,1.0370417
0.16372924,0.1780982,0.11223073,0.1528728,0.2930927,0.0999764,1.0,1.0,1.0,0.93403557,0.94525989,0.94439648,0.9814473,0.98037882,0.97717339,1.11889306,1.10659378,1.10078579,1.17088833,1.16874777,1.16946129,1.02563445,1.03704178,1.03576
0.13856515,0.0575942,0.15408239,0.19948277,0.24984282,0.2004326,1.0,1.0,1.0,0.94525989,0.94439648,0.94301502,0.98037882,0.97717339,0.96843128,1.10659378,1.10078579,1.10465778,1.16874777,1.16946129,1.15483411,1.03704178,1.03576006,1.0361445
0.14371891,0.27896455,0.12405423,0.13494585,0.1423265,0.1759899,1.0,1.0,1.0,0.94439648,0.94301502,0.94180625,0.97717339,0.96843128,0.97785333,1.10078579,1.10465778,1.10465778,1.16946129,1.15483411,1.18087763,1.03576006,1.03614458,1.0288387
0.18922153,0.20466162,0.2624438,0.14272273,0.10023351,0.1007168,1.0,1.0,1.0,0.94301502,0.94180625,0.9442238,0.96843128,0.97785333,0.97445362,1.10465778,1.10465778,1.10306343,1.15483411,1.18087763,1.16732073,1.03614458,1.02883876,1.0314022
0.09480848,0.20475665,0.13651343,0.3889183,0.10254925,0.0724538,1.0,1.0,1.0,0.94180625,0.9442238,0.93688482,0.97785333,0.97445362,0.97367654,1.10465778,1.10306343,1.08928368,1.18087763,1.16732073,1.17766679,1.02883876,1.0314022,1.0389643
0.1017253,0.12401304,0.27241874,0.05947351,0.2396263,0.2027431,1.0,1.0,1.0,0.9442238,0.93688482,0.93982041,0.97445362,0.97367654,0.98241865,1.10306343,1.08928368,1.09087803,1.16732073,1.17766679,1.18159115,1.0314022,1.03896437,1.0356318
0.04260813,0.10530373,0.41633186,0.08095537,0.26404262,0.0907582,1.0,1.0,1.0,0.93688482,0.93982041,0.93274046,0.97367654,0.98241865,0.98241865,1.08928368,1.09087803,1.06912652,1.17766679,1.18159115,1.18622904,1.03896437,1.03563189,1.0290951
0.07136001,0.2244918,0.13671719,0.1062951,0.16657133,0.2945645,1.0,1.0,1.0,0.93982041,0.93274046,0.92876878,0.98241865,0.98241865,0.98776105,1.09087803,1.06912652,1.06980982,1.18159115,1.18622904,1.19300749,1.03563189,1.0290951,1.0294796
0.04142894,0.14574839,0.10599469,0.1384177,0.35681453,0.2115956,1.0,1.0,1.0,0.93274046,0.92876878,0.9233293,0.98241865,0.98776105,0.99135503,1.06912652,1.06980982,1.08256463,1.18622904,1.19300749,1.18373172,1.0290951,1.02947962,1.0326839
0.12007563,0.13983254,0.13732746,0.27674237,0.15655959,0.1694624,1.0,1.0,1.0,0.92876878,0.9233293,0.92229321,0.98776105,0.99135503,0.99368626,1.06980982,1.08256463,1.08051475,1.19300749,1.18373172,1.17195862,1.02947962,1.03268393,1.0365291
0.2401042,0.13325426,0.37960085,0.06675667,0.0940626,0.0862214,1.0,1.0,1.0,0.9233293,0.92229321,0.91521326,0.99135503,0.99368626,0.99077222,1.08256463,1.08051475,1.09326956,1.18373172,1.17195862,1.16268284,1.03268393,1.0365291,1.0403742
0.06133858,0.09945526,0.36211294,0.07184825,0.32212985,0.0831151,1.0,1.0,1.0,0.92229321,0.91521326,0.91607667,0.99368626,0.99077222,0.99378339,1.08051475,1.09326956,1.10682155,1.17195862,1.16268284,1.14734213,1.0365291,1.04037426,1.0369136
0.11880694,0.09806315,0.36931875,0.19380975,0.10374009,0.1162612,1.0,1.0,1.0,0.91521326,0.91607667,0.92151615,0.99077222,0.99378339,0.99951433,1.09326956,1.10682155,1.10944084,1.16268284,1.14734213,1.14662861,1.04037426,1.03691361,1.0420405
0.07022044,0.17791697,0.31610557,0.11826085,0.12989324,0.1876029,1.0,1.0,1.0,0.91607667,0.92151615,0.93015023,0.99378339,0.99951433,1.00602234,1.10682155,1.10944084,1.13028129,1.14734213,1.14662861,1.16446664,1.03691361,1.0420405,1.0510125
0.06490669,0.3625945,0.15383905,0.17566065,0.1385454,0.1044537,1.0,1.0,1.0,0.92151615,0.93015023,0.92989121,0.99951433,1.00602234,1.0053424,1.10944084,1.13028129,1.18186995,1.14662861,1.16446664,1.19586158,1.0420405,1.05101256,1.0578056
0.15569684,0.05506702,0.06126879,0.27607355,0.14638154,0.3055122,1.0,1.0,1.0,0.93015023,0.92989121,0.93558971,1.00602234,1.0053424,1.00048567,1.13028129,1.18186995,1.16524314,1.16446664,1.19586158,1.19300749,1.05101256,1.05780569,1.0669059
0.34998482,0.06865048,0.22177419,0.1735894,0.04131272,0.1446883,1.0,1.0,1.0,0.92989121,0.93558971,0.9110689,1.0053424,1.00048567,0.98960661,1.18186995,1.16524314,1.16809019,1.19586158,1.19300749,1.18159115,1.05780569,1.06690592,1.0634452
0.08158088,0.10040332,0.3704113,0.08315483,0.247633,0.1168166,1.0,1.0,1.0,0.93558971,0.9110689,0.89043343,1.00048567,0.98960661,0.96532297,1.16524314,1.16809019,1.13449493,1.19300749,1.18159115,1.15768819,1.06690592,1.06344527,1.042425
0.11508678,0.03847586,0.17560592,0.1731487,0.14729722,0.3503855,1.0,1.0,1.0,0.9110689,0.89043343,0.91037817,0.98960661,0.96532297,0.97445362,1.16809019,1.13449493,1.14793304,1.18159115,1.15768819,1.16553692,1.06344527,1.04242502,1.0634452
0.22973886,0.06042658,0.13457045,0.15375394,0.33113578,0.0903744,1.0,1.0,1.0,0.89043343,0.91037817,0.93204973,0.96532297,0.97445362,0.95939777,1.13449493,1.14793304,1.14201116,1.15768819,1.16553692,1.14734213,1.04242502,1.06344527,1.0496026
0.20591937,0.09993706,0.05737488,0.38146782,0.1239941,0.1313068,1.0,1.0,1.0,0.91037817,0.93204973,0.96503195,0.97445362,0.95939777,0.95959203,1.14793304,1.14201116,1.1661542,1.16553692,1.14734213,1.1494827,1.06344527,1.04960267,1.0444757
0.568795,0.05239084,0.09580843,0.07896543,0.16400276,0.0400375,1.0,1.0,1.0,0.93204973,0.96503195,0.99784148,0.95939777,0.95959203,0.9676542,1.14201116,1.1661542,1.18950006,1.14734213,1.1494827,1.15840171,1.04960267,1.04447578,1.0511407
0.07970054,0.11737032,0.19104229,0.04447816,0.23248705,0.3349215,1.0,1.0,1.0,0.96503195,0.99784148,0.99222932,0.95959203,0.9676542,0.96095192,1.1661542,1.18950006,1.19166382,1.1494827,1.15840171,1.13414199,1.04447578,1.05114073,1.0519097
0.12815607,0.03315697,0.29909146,0.06983749,0.21064295,0.259115,1.0,1.0,1.0,0.99784148,0.99222932,0.98065964,0.9676542,0.96095192,0.96823701,1.18950006,1.19166382,1.17332878,1.15840171,1.13414199,1.1377096,1.05114073,1.05190977,1.0575493
0.10788708,0.30423525,0.27020416,0.1125965,0.11171637,0.0933607,1.0,1.0,1.0,0.99222932,0.98065964,0.9805733,0.96095192,0.96823701,0.97736765,1.19166382,1.17332878,1.15533538,1.13414199,1.1377096,1.15804495,1.05190977,1.05754935,1.0571648
0.36968386,0.06225776,0.07908604,0.40234375,0.03314716,0.0534814,1.0,1.0,1.0,0.98065964,0.9805733,0.98040062,0.96823701,0.97736765,1.04691598,1.17332878,1.15533538,1.20715181,1.1377096,1.15804495,1.19265073,1.05754935,1.05716483,1.0666495
0.02669512,0.11638945,0.28001684,0.04153631,0.1255464,0.4098159,1.0,1.0,1.0,0.9805733,0.98040062,0.9896391,0.97736765,1.04691598,1.04827586,1.15533538,1.20715181,1.24541624,1.15804495,1.19265073,1.20977524,1.05716483,1.06664958,1.0684439
0.06630523,0.27062613,0.34191856,0.13066079,0.05329408,0.1371951,1.0,1.0,1.0,0.98040062,0.9896391,0.97314799,1.04691598,1.04827586,1.04390481,1.20715181,1.24541624,1.22662567,1.19265073,1.20977524,1.19871566,1.06664958,1.06844399,1.0579338
0.10325094,0.062951,0.29725894,0.11132468,0.29995677,0.1252576,1.0,1.0,1.0,0.9896391,0.97314799,0.97461578,1.04827586,1.04390481,1.04186498,1.24541624,1.22662567,1.2058991,1.20977524,1.19871566,1.19372101,1.06844399,1.05793386,1.0485772
0.05376833,0.13356915,0.19197713,0.13421325,0.3810833,0.1053888,1.0,1.0,1.0,0.97314799,0.97461578,0.97642894,1.04390481,1.04186498,1.06556581,1.22662567,1.2058991,1.23288919,1.19871566,1.19372101,1.19407777,1.05793386,1.04857729,1.0530633
0.10933918,0.30947804,0.06882536,0.25803307,0.09665011,0.1576742,1.0,1.0,1.0,0.97461578,0.97642894,0.98385426,1.04186498,1.06556581,1.06352598,1.2058991,1.23288919,1.23846942,1.19372101,1.19407777,1.19800214,1.04857729,1.05306332,1.0634452
0.27937856,0.16363405,0.14454783,0.10546242,0.1529687,0.1540084,1.0,1.0,1.0,0.97642894,0.98385426,0.96857192,1.06556581,1.06352598,1.04711025,1.23288919,1.23846942,1.2020271,1.19407777,1.19800214,1.18587228,1.05306332,1.06344527,1.0499871
0.16584666,0.09362859,0.06548612,0.3329639,0.07892802,0.2631467,1.0,1.0,1.0,0.98385426,0.96857192,0.97608358,1.06352598,1.04711025,1.0542982,1.23846942,1.2020271,1.20476028,1.19800214,1.18587228,1.184802,1.06344527,1.04998718,1.0599846
0.22302496,0.01962974,0.10021713,0.37116823,0.09760614,0.1883537,1.0,1.0,1.0,0.96857192,0.97608358,0.97150751,1.04711025,1.0542982,1.05342399,1.2020271,1.20476028,1.20009111,1.18587228,1.184802,1.18087763,1.04998718,1.05998462,1.0620353
0.11239687,0.41728672,0.13452904,0.15372396,0.14083028,0.041233,1.0,1.0,1.0,0.97608358,0.97150751,0.97565187,1.0542982,1.05342399,1.05284119,1.20476028,1.20009111,1.20088828,1.184802,1.18087763,1.16803425,1.05998462,1.06203538,1.0603691
0.10950223,0.18892111,0.11652129,0.14458726,0.18035401,0.2601141,1.0,1.0,1.0,0.97150751,0.97565187,0.97608358,1.05342399,1.05284119,1.0568237,1.20009111,1.20088828,1.2180845,1.18087763,1.16803425,1.17516946,1.06203538,1.06036914,1.0683158
0.23604898,0.08023824,0.30323374,0.07311969,0.11158419,0.1957751,1.0,1.0,1.0,0.97565187,0.97608358,0.98333621,1.05284119,1.0568237,1.05449247,1.20088828,1.2180845,1.21945109,1.16803425,1.17516946,1.16732073,1.06036914,1.06831582,1.0684439
0.23233117,0.05305576,0.04660849,0.18909293,0.23300754,0.2459041,1.0,1.0,1.0,0.97608358,0.98333621,0.98480401,1.0568237,1.05449247,1.05526955,1.2180845,1.21945109,1.20715181,1.17516946,1.16732073,1.16054228,1.06831582,1.06844399,1.0622917
0.17624418,0.26947588,0.0347576,0.10229191,0.30919993,0.1080304,1.0,1.0,1.0,0.98333621,0.98480401,1.00198584,1.05449247,1.05526955,1.06109762,1.21945109,1.20715181,1.23459743,1.16732073,1.16054228,1.16767749,1.06844399,1.06229172,1.0653678
0.08407165,0.12024298,0.09817825,0.4878438,0.10068613,0.1089772,1.0,1.0,1.0,0.98480401,1.00198584,1.00414436,1.05526955,1.06109762,1.04293346,1.20715181,1.23459743,1.19838287,1.16054228,1.16767749,1.16946129,1.06229172,1.06536785,1.0515252
0.18152507,0.10109772,0.30200994,0.14399856,0.13082372,0.140545,1.0,1.0,1.0,1.00198584,1.00414436,1.01312381,1.06109762,1.04293346,1.04953861,1.23459743,1.19838287,1.18004783,1.16767749,1.16946129,1.16660721,1.06536785,1.05152525,1.0542168
0.29184598,0.10780405,0.09165183,0.23798345,0.13551866,0.135196,1.0,1.0,1.0,1.00414436,1.01312381,1.01001554,1.04293346,1.04953861,1.04915007,1.19838287,1.18004783,1.16330714,1.16946129,1.16660721,1.18694256,1.05152525,1.05421687,1.0493463
0.18864843,0.5866757,0.02792661,0.01840178,0.14035381,0.0379936,1.0,1.0,1.0,1.01312381,1.01001554,1.0156277,1.04953861,1.04915007,1.04749879,1.18004783,1.16330714,1.15989067,1.16660721,1.18694256,1.17338566,1.05421687,1.04934632,1.0567803
0.06728818,0.02744148,0.06038258,0.6071105,0.14827894,0.0894984,1.0,1.0,1.0,1.01001554,1.0156277,1.01493697,1.04915007,1.04749879,1.04409908,1.16330714,1.15989067,1.17116502,1.18694256,1.17338566,1.16981805,1.04934632,1.05678031,1.0529351
0.17371516,0.09773445,0.15074758,0.3595852,0.15865101,0.0595665,1.0,1.0,1.0,1.0156277,1.01493697,1.01424624,1.04749879,1.04409908,1.05313259,1.15989067,1.17116502,1.17685913,1.17338566,1.16981805,1.19514806,1.05678031,1.05293514,1.0456293
0.12016102,0.19119345,0.3487414,0.24219275,0.03869792,0.0590134,1.0,1.0,1.0,1.01493697,1.01424624,1.01122431,1.04409908,1.05313259,1.05284119,1.17116502,1.17685913,1.18357818,1.16981805,1.19514806,1.17409918,1.05293514,1.04562933,1.0613945
0.2042591,0.17865852,0.05495587,0.10008913,0.29448956,0.1675478,1.0,1.0,1.0,1.01424624,1.01122431,1.01070627,1.05313259,1.05284119,1.0590578,1.17685913,1.18357818,1.18266712,1.19514806,1.17409918,1.16732073,1.04562933,1.06139451,1.0574211
0.07452064,0.25054646,0.12227037,0.1577129,0.06332025,0.3316294,1.0,1.0,1.0,1.01122431,1.01070627,1.00673459,1.05284119,1.0590578,1.0590578,1.18357818,1.18266712,1.18369206,1.17409918,1.16732073,1.14555833,1.06139451,1.05742117,1.0554985
0.03572095,0.04194505,0.1328521,0.05662121,0.5011305,0.2317301,1.0,1.0,1.0,1.01070627,1.00673459,1.01580038,1.0590578,1.0590578,1.07634774,1.18266712,1.18369206,1.19006947,1.16732073,1.14555833,1.14662861,1.05742117,1.05549859,1.0660087
0.09580363,0.21549903,0.2396225,0.11068908,0.11418644,0.2241993,1.0,1.0,1.0,1.00673459,1.01580038,1.02098083,1.0590578,1.07634774,1.0590578,1.18369206,1.19006947,1.18688077,1.14555833,1.14662861,1.13628255,1.05549859,1.06600872,1.051397
0.12158478,0.09211103,0.07443544,0.15730172,0.47819322,0.0763738,1.0,1.0,1.0,1.01580038,1.02098083,0.99801416,1.07634774,1.0590578,1.04876153,1.19006947,1.18688077,1.17048172,1.14662861,1.13628255,1.13592579,1.06600872,1.05139708,1.0478082
0.18331489,0.0773747,0.13552853,0.21579807,0.1307831,0.2572007,1.0,1.0,1.0,1.02098083,0.99801416,0.98843032,1.0590578,1.04876153,1.04001943,1.18688077,1.17048172,1.16592643,1.13628255,1.13592579,1.12486621,1.05139708,1.04780825,1.0499871
0.05849028,0.2345853,0.12141738,0.1091901,0.08865769,0.3876592,1.0,1.0,1.0,0.99801416,0.98843032,0.98186842,1.04876153,1.04001943,1.04516756,1.17048172,1.16592643,1.16080173,1.13592579,1.12486621,1.12343917,1.04780825,1.04998718,1.0538323
0.2945776,0.14615612,0.09401184,0.17026809,0.14922932,0.1457569,1.0,1.0,1.0,0.98843032,0.98186842,0.98031428,1.04001943,1.04516756,1.04429335,1.16592643,1.16080173,1.15806856,1.12486621,1.12343917,1.117731,1.04998718,1.05383235,1.0575493
0.09680922,0.14548571,0.19332112,0.06142076,0.06681129,0.4361518,1.0,1.0,1.0,0.98186842,0.98031428,0.9626144,1.04516756,1.04429335,1.03807674,1.16080173,1.15806856,1.15191892,1.12343917,1.117731,1.09632537,1.05383235,1.05754935,1.046142
0.21416448,0.15734735,0.04695484,0.31911436,0.1380319,0.124387,1.0,1.0,1.0,0.98031428,0.9626144,0.96347781,1.04429335,1.03807674,1.02855755,1.15806856,1.15191892,1.121854,1.117731,1.09632537,1.11915804,1.05754935,1.04614201,1.0328121
0.07113243,0.43181866,0.0448834,0.0626139,0.22783913,0.1617124,1.0,1.0,1.0,0.9626144,0.96347781,0.94828182,1.03807674,1.02855755,1.04099077,1.15191892,1.121854,1.11319895,1.09632537,1.11915804,1.12022833,1.04614201,1.0328121,1.0337093
0.06302714,0.09399986,0.18246455,0.31985614,0.20039164,0.1402606,1.0,1.0,1.0,0.96347781,0.94828182,0.93973407,1.02855755,1.04099077,1.03156872,1.121854,1.11319895,1.11114907,1.11915804,1.12022833,1.09989297,1.0328121,1.03370931,1.0299923
0.293592,0.11177009,0.03206179,0.14565723,0.1760868,0.240832,1.0,1.0,1.0,0.94828182,0.93973407,0.95328959,1.04099077,1.03156872,1.05546382,1.11319895,1.11114907,1.13142011,1.12022833,1.09989297,1.08455227,1.03370931,1.02999231,1.0575493
0.27738103,0.2342829,0.11533979,0.24203412,0.08525793,0.0457042,1.0,1.0,1.0,0.93973407,0.95328959,0.95890174,1.03156872,1.05546382,1.05284119,1.11114907,1.13142011,1.13711422,1.09989297,1.08455227,1.09347128,1.02999231,1.05754935,1.0622917
0.15612285,0.03197913,0.30247054,0.32110247,0.0733382,0.1149868,1.0,1.0,1.0,0.95328959,0.95890174,0.95734761,1.05546382,1.05284119,1.04769305,1.13142011,1.13711422,1.10089967,1.08455227,1.09347128,1.07777381,1.05754935,1.06229172,1.0669059
0.00916788,0.04228029,0.41289473,0.24155036,0.2839926,0.0101141,1.0,1.0,1.0,0.95890174,0.95734761,0.93066828,1.05284119,1.04769305,1.0109762,1.13711422,1.10089967,1.07436511,1.09347128,1.07777381,1.06457367,1.06229172,1.06690592,1.0493463
0.06410641,0.07584262,0.07128167,0.20769937,0.11415589,0.4669139,1.0,1.0,1.0,0.95734761,0.93066828,0.93619409,1.04769305,1.0109762,1.00709082,1.10089967,1.07436511,1.058991,1.07777381,1.06457367,1.07420621,1.06690592,1.04934632,1.0494744
0.12754974,0.08075321,0.15976518,0.48873356,0.11406086,0.0291374,1.0,1.0,1.0,0.93066828,0.93619409,0.91270938,1.0109762,1.00709082,0.99485187,1.07436511,1.058991,1.02232092,1.06457367,1.07420621,1.06992508,1.04934632,1.04947449,1.0046142
0.48517844,0.11688706,0.17495254,0.0665875,0.06973328,0.0866611,1.0,1.0,1.0,0.93619409,0.91270938,0.9247971,1.00709082,0.99485187,1.00689655,1.058991,1.02232092,1.03632844,1.07420621,1.06992508,1.05636818,1.04947449,1.0046142,1.0070494
0.0832764,0.15391958,0.19486545,0.09008021,0.3038996,0.1739588,1.0,1.0,1.0,0.91270938,0.9247971,0.94966327,0.99485187,1.00689655,1.0109762,1.02232092,1.03632844,1.05751053,1.06992508,1.05636818,1.04780592,1.0046142,1.00704947,1.0264034
0.05768729,0.24113776,0.07857526,0.37576935,0.12708433,0.119746,1.0,1.0,1.0,0.9247971,0.94966327,0.94931791,1.00689655,1.0109762,1.02778048,1.03632844,1.05751053,1.07129029,1.05636818,1.04780592,1.05957902,1.00704947,1.02640349,1.0390925
0.20798396,0.20215788,0.19774531,0.22367051,0.0655315,0.1029108,1.0,1.0,1.0,0.94966327,0.94931791,0.95026766,1.0109762,1.02778048,1.02010685,1.05751053,1.07129029,1.06354629,1.04780592,1.05957902,1.04102747,1.02640349,1.03909254,1.0358882
0.11697442,0.10285898,0.26015422,0.30504164,0.15779006,0.0571807,1.0,1.0,1.0,0.94931791,0.95026766,0.96468658,1.02778048,1.02010685,1.02622632,1.07129029,1.06354629,1.06377406,1.05957902,1.04102747,1.06171959,1.03909254,1.03588823,1.0470392
0.04922066,0.16304067,0.13411245,0.31184226,0.18466331,0.1571206,1.0,1.0,1.0,0.95026766,0.96468658,0.96529097,1.02010685,1.02622632,1.0219524,1.06354629,1.06377406,1.06149641,1.04102747,1.06171959,1.07670353,1.03588823,1.04703922,1.0244809
0.1295902,0.17468956,0.09737311,0.2955295,0.2255533,0.0772643,1.0,1.0,1.0,0.96468658,0.96529097,0.96036954,1.02622632,1.0219524,1.01223895,1.06377406,1.06149641,1.05944653,1.06171959,1.07670353,1.0724224,1.04703922,1.0244809,1.0198667
0.10208435,0.12211779,0.18121657,0.23683012,0.09970087,0.2580502,1.0,1.0,1.0,0.96529097,0.96036954,0.96520463,1.0219524,1.01223895,1.02010685,1.06149641,1.05944653,1.05921877,1.07670353,1.0724224,1.05244381,1.0244809,1.0198667,1.0270443
0.06910375,0.06083052,0.11896722,0.2954704,0.05773415,0.3978939,1.0,1.0,1.0,0.96036954,0.96520463,0.96330513,1.01223895,1.02010685,1.01505585,1.05944653,1.05921877,1.06775994,1.0724224,1.05244381,1.05494113,1.0198667,1.02704435,1.0135862
0.08475009,0.2372284,0.26431763,0.10228886,0.18317816,0.1282368,1.0,1.0,1.0,0.96520463,0.96330513,0.96235538,1.02010685,1.01505585,1.01942691,1.05921877,1.06775994,1.08176745,1.05244381,1.05494113,1.05208705,1.02704435,1.01358626,1.0144834
0.05954042,0.13598259,0.25452986,0.24661742,0.21604483,0.0872848,1.0,1.0,1.0,0.96330513,0.96235538,0.95423934,1.01505585,1.01942691,0.99864012,1.06775994,1.08176745,1.07072087,1.05494113,1.05208705,1.0371031,1.01358626,1.01448347,0.9910279
0.2453715,0.22866595,0.28789893,0.17624871,0.00683143,0.0549834,1.0,1.0,1.0,0.96235538,0.95423934,0.94534623,1.01942691,0.99864012,0.96658572,1.08176745,1.07072087,1.02334586,1.05208705,1.0371031,1.00677845,1.01448347,0.99102794,0.9668033
0.35396597,0.0145856,0.19164404,0.33553126,0.06582973,0.0384433,1.0,1.0,1.0,0.95423934,0.94534623,0.9488862,0.99864012,0.96658572,0.96872268,1.07072087,1.02334586,1.03040656,1.0371031,1.00677845,1.00107028,0.99102794,0.96680338,0.9705203
0.13420114,0.1470193,0.0742471,0.22655965,0.32582647,0.0921463,1.0,1.0,1.0,0.94534623,0.9488862,0.94206527,0.96658572,0.96872268,0.99028655,1.02334586,1.03040656,1.03621455,1.00677845,1.00107028,1.00392437,0.96680338,0.97052038,0.9908997
0.22916423,0.11540316,0.0787455,0.02536875,0.4056682,0.1456502,1.0,1.0,1.0,0.9488862,0.94206527,0.94931791,0.96872268,0.99028655,0.98640117,1.03040656,1.03621455,1.0294955,1.00107028,1.00392437,1.00463789,0.97052038,0.99089977,0.9883363
0.16053344,0.1053523,0.2754394,0.20070471,0.07678717,0.181183,1.0,1.0,1.0,0.94206527,0.94931791,0.95864272,0.99028655,0.98640117,1.00398252,1.03621455,1.0294955,1.03712561,1.00392437,1.00463789,1.02069212,0.99089977,0.98833632,1.0165342
0.2490707,0.10746669,0.01624502,0.15531017,0.38360643,0.0883009,1.0,1.0,1.0,0.94931791,0.95864272,0.96805388,0.98640117,1.00398252,1.0053424,1.0294955,1.03712561,1.05124701,1.00463789,1.02069212,1.04031395,0.98833632,1.01653422,1.0161497
0.17352082,0.0915039,0.04131467,0.19484995,0.2538536,0.244957,1.0,1.0,1.0,0.95864272,0.96805388,0.98385426,1.00398252,1.0053424,1.0132103,1.03712561,1.05124701,1.06229359,1.02069212,1.04031395,1.0488762,1.01653422,1.01614971,1.0143552
0.12847576,0.24580371,0.06535811,0.17973422,0.16446613,0.2161621,1.0,1.0,1.0,0.96805388,0.98385426,0.9782421,1.0053424,1.0132103,1.02146673,1.05124701,1.06229359,1.05306913,1.04031395,1.0488762,1.03888691,1.01614971,1.01435529,1.0061522
0.12882009,0.11494569,0.23555116,0.12728226,0.1440307,0.2493701,1.0,1.0,1.0,0.98385426,0.9782421,0.99456052,1.0132103,1.02146673,1.03108305,1.06229359,1.05306913,1.04953878,1.0488762,1.03888691,1.0552979,1.01435529,1.00615227,1.0151243
0.3872799,0.11649414,0.14740485,0.11409482,0.18649593,0.0482303,1.0,1.0,1.0,0.9782421,0.99456052,0.99456052,1.02146673,1.03108305,1.02778048,1.05306913,1.04953878,1.0384922,1.03888691,1.0552979,1.02818409,1.00615227,1.01512433,1.0142271
0.22252814,0.10797026,0.13786753,0.15812987,0.07670766,0.2967965,1.0,1.0,1.0,0.99456052,0.99456052,1.0,1.03108305,1.02778048,1.02088392,1.04953878,1.0384922,1.01184375,1.0552979,1.02818409,1.02961113,1.01512433,1.01422712,1.0189695
0.11305185,0.06880401,0.08006199,0.3660766,0.23853295,0.1334726,1.0,1.0,1.0,0.99456052,1.0,1.00129511,1.02778048,1.02088392,1.00582807,1.0384922,1.01184375,1.00979387,1.02818409,1.02961113,1.01462719,1.01422712,1.0189695,1.0042296
0.27788195,0.06180569,0.18015799,0.22929399,0.08936153,0.1614988,1.0,1.0,1.0,1.0,1.00129511,1.00707995,1.02088392,1.00582807,1.02272948,1.01184375,1.00979387,1.01275481,1.02961113,1.01462719,1.02889761,1.0189695,1.00422968,1.0010253
0.0978908,0.27915582,0.16938849,0.04015029,0.09862785,0.3147867,1.0,1.0,1.0,1.00129511,1.00707995,1.00975652,1.00582807,1.02272948,1.02739194,1.00979387,1.01275481,1.0231181,1.01462719,1.02889761,1.02533,1.00422968,1.00102538,1.0043578
0.02119086,0.13486058,0.09466165,0.06963388,0.37395534,0.3056976,1.0,1.0,1.0,1.00707995,1.00975652,1.01070627,1.02272948,1.02739194,1.02486644,1.01275481,1.0231181,1.01639904,1.02889761,1.02533,1.01641099,1.00102538,1.00435786,1.001538
0.18371621,0.18056609,0.12542987,0.09980048,0.22307195,0.1874154,1.0,1.0,1.0,1.00975652,1.01070627,1.00405802,1.02739194,1.02486644,1.01719281,1.0231181,1.01639904,0.98849789,1.02533,1.01641099,1.01141634,1.00435786,1.00153807,0.9984619
0.12759693,0.2779875,0.17668611,0.1506408,0.1002835,0.1668051,1.0,1.0,1.0,1.01070627,1.00405802,1.00604386,1.02486644,1.01719281,1.02010685,1.01639904,0.98849789,0.98838401,1.01641099,1.01141634,1.01534071,1.00153807,0.99846193,1.0016662
0.18936166,0.25055233,0.14657228,0.15586244,0.08600363,0.1716476,1.0,1.0,1.0,1.00405802,1.00604386,1.01243309,1.01719281,1.02010685,1.01971831,0.98849789,0.98838401,0.99692518,1.01141634,1.01534071,1.01248662,0.99846193,1.00166624,1.0042296
