State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[0.81333103 0.81713003 0.80789156 0.81713003]] [[0.93132589 0.94162215 0.92520641 0.93647402]] [[0.89192575 0.90263068 0.88372623 0.89568386]] [[0.93078844 0.93613985 0.92436675 0.93150196]] [[0.98538836 0.99013074 0.97692899 0.98526019]]]],[[0.32568794 0.28198212 0.04748202 0.23469374 0.02100981 0.08914432]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8221378 0.82395096 0.81609394 0.81713003]] [[0.94103934 0.94337057 0.93113162 0.93346285]] [[0.89727821 0.90479444 0.8922674 0.90046692]] [[0.94327506 0.94505887 0.93863717 0.93899394]] [[0.99551397 1.00025634 0.98923353 0.99128429]]]],[[0.10751518 0.12327558 0.1171182 0.3684091 0.12499683 0.15868515]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83258505 0.83914695 0.82602314 0.82774996]] [[0.93851384 0.9462846 0.93734823 0.93938805]] [[0.89966974 0.90536385 0.89511445 0.89910033]] [[0.93721013 0.94505887 0.93613985 0.93899394]] [[0.98961805 0.99961548 0.98872084 0.99666752]]]],[[0.45604506 0.08252835 0.03992896 0.02236022 0.1523051 0.24683227]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84527715 0.84691763 0.83612502 0.83940597]] [[0.96775134 0.96843128 0.94191355 0.94395338]] [[0.92381278 0.92597654 0.90046692 0.90160574]] [[0.99322155 1.00249732 0.95540492 0.96146985]] [[1.01743143 1.0189695 0.9953858 0.9953858 ]]]],[[0.02686793 0.1879949 0.05383108 0.44333407 0.11094954 0.17702246]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86012778 0.86116387 0.84709031 0.8519254 ]] [[0.96755707 0.97124818 0.95968917 0.9704711 ]] [[0.8608359 0.90194739 0.84409521 0.89431728]] [[0.99536211 1.00285408 0.98858366 0.99892972]] [[1.01332992 1.02114842 1.01192002 1.0189695 ]]]],[[0.44783488 0.06617768 0.1427497 0.23824598 0.05831853 0.04667313]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86694871 0.86971162 0.85166638 0.86064583]] [[0.96522584 0.97455075 0.9623118 0.96949976]] [[0.8922674 0.89807539 0.87461565 0.87677941]] [[1.00071352 1.0017838 0.99215127 1.00035676]] [[1.01256088 1.01768777 1.01089464 1.01768777]]]],[[0.13386132 0.02011832 0.41448137 0.2535542 0.03952391 0.13846092]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86643067 0.86746676 0.85693317 0.85857365]] [[0.9727052 0.9727052 0.96066051 0.96668286]] [[0.92210454 0.92244619 0.89272292 0.89386175]] [[0.99964324 1.0017838 0.99536211 0.99892972]] [[1.02102025 1.02102025 1.01051013 1.01051013]]]],[[0.15016028 0.11833367 0.27618948 0.21289484 0.07563455 0.16678713]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86219997 0.86686237 0.85322051 0.8599551 ]] [[0.96619718 0.97678485 0.96503157 0.9727052 ]] [[0.93383442 0.93417606 0.91333561 0.92244619]] [[0.99393507 1.00214056 0.98787014 1.00035676]] [[1.01179185 1.02371187 1.00948475 1.0235837 ]]]],[[0.1491457 0.06772395 0.16282438 0.35571954 0.23645665 0.02812975]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85011224 0.85943706 0.84898981 0.85494733]] [[0.97173385 0.97523069 0.96095192 0.96396309]] [[0.87336294 0.91265232 0.87176859 0.90137798]] [[0.99393507 0.99678915 0.98608634 0.99393507]] [[1.01538067 1.01653422 1.00704947 1.00858754]]]],[[0.13344213 0.08854491 0.30552855 0.29108378 0.14821728 0.03318334]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84372302 0.84475911 0.83431186 0.84268693]] [[0.9729966 0.9729966 0.96328315 0.97115104]] [[0.88030976 0.88543446 0.87188247 0.87290741]] [[0.99892972 0.99892972 0.9864431 0.98787014]] [[1.02473725 1.02473725 1.01166368 1.01602153]]]],[[0.08227953 0.21444184 0.16464454 0.08972812 0.06598263 0.38292336]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84544984 0.84847177 0.84139181 0.8443274 ]] [[0.95871782 0.96668286 0.95084993 0.96668286]] [[0.87256577 0.88600387 0.86220248 0.87962647]] [[0.99714592 1.00677845 0.99464859 1.0017838 ]] [[1.02460907 1.02794155 1.01461164 1.01961036]]]],[[0.15213291 0.16678767 0.3599388 0.11046468 0.1001007 0.11057518]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85158004 0.87972716 0.84225522 0.84605422]] [[0.96279747 0.96639145 0.95648373 0.96318601]] [[0.88896481 0.89203963 0.87347682 0.878146 ]] [[1.02747057 1.03246522 1.02033535 1.02033535]] [[1.03229941 1.03691361 1.02755704 1.0290951 ]]]],[[0.03487013 0.13639095 0.69616103 0.0170642 0.10652672 0.00898695]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85503367 0.86228631 0.85442929 0.85693317]] [[0.9569694 0.96813987 0.95648373 0.96658572]] [[0.8864594 0.89249516 0.88053752 0.89044528]] [[1.03068141 1.03924367 1.03032465 1.03139493]] [[1.03306844 1.03819533 1.03229941 1.03435017]]]],[[0.03703144 0.55723715 0.1670407 0.05234564 0.03768795 0.14865708]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85425661 0.85960974 0.85201174 0.85494733]] [[0.95852356 0.96075765 0.95182127 0.95628946]] [[0.88418176 0.89431728 0.88122082 0.88828152]] [[1.04102747 1.04209775 1.03175169 1.03210846]] [[1.04652653 1.04729557 1.0314022 1.03306844]]]],[[0.13808867 0.10149206 0.15305129 0.513862  0.06991375 0.02359215]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86038681 0.8633224 0.85011224 0.85045761]] [[0.95259835 0.95871782 0.95046139 0.95541525]] [[0.8832707 0.88907869 0.87438788 0.8813347 ]] [[1.02640029 1.03068141 1.0217624 1.02211916]] [[1.04152781 1.04511664 1.03793899 1.0411433 ]]]],[[0.2595845 0.10574124 0.38293225 0.14661956 0.01313862 0.09198388]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85330686 0.85779658 0.85028492 0.85071663]] [[0.94307916 0.95065566 0.93977659 0.94113647]] [[0.86459401 0.8774627 0.86277189 0.870402 ]] [[1.0 1.01070282 0.99500535 1.00927578]] [[1.02768521 1.03499103 1.02332735 1.03499103]]]],[[0.02608119 0.34873015 0.06185346 0.14587364 0.10042144 0.31704015]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84044207 0.85581074 0.83836988 0.85209808]] [[0.94181642 0.95269548 0.93929092 0.9409422 ]] [[0.85924154 0.87062977 0.85240861 0.8569639 ]] [[0.98180521 0.99393507 0.98109169 0.98216197]] [[1.00487055 1.02768521 1.0046142 1.01256088]]]],[[0.02034192 0.09874632 0.09783917 0.6614806 0.0610676 0.06052435]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84147816 0.85019858 0.83534795 0.84026938]] [[0.94201068 0.94473045 0.93559981 0.93763963]] [[0.88566223 0.89340622 0.87404624 0.87564059]] [[0.98715662 0.99286479 0.97859436 0.98501605]] [[1.00704947 1.00935658 0.99923097 1.00128172]]]],[[0.03826047 0.08872753 0.0789405 0.45564547 0.13455053 0.20387551]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83871525 0.84968054 0.8377655 0.84458643]] [[0.94239922 0.95026712 0.94123361 0.94230209]] [[0.89272292 0.89705045 0.88270129 0.89181187]] [[0.99892972 1.00820549 0.99714592 0.99928648]] [[1.00192258 1.01051013 1.00038452 1.00704947]]]],[[0.27305323 0.08671238 0.30105743 0.10975141 0.16555277 0.06387272]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84225522 0.84398204 0.82947677 0.83275773]] [[0.94405051 0.94511899 0.92802331 0.93734823]] [[0.89135634 0.89283681 0.86778271 0.8864594 ]] [[0.99322155 0.99571887 0.97502676 0.98501605]] [[1.00422968 1.00640861 0.98872084 0.99833376]]]],[[0.06065106 0.06106059 0.12263451 0.41039565 0.0398758 0.30538246]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82308755 0.83448454 0.82282853 0.83422552]] [[0.92841185 0.9459932 0.92627489 0.94463332]] [[0.87689329 0.89340622 0.87097142 0.89340622]] [[0.99607563 0.99607563 0.98465929 0.98929718]] [[0.98679826 1.00397334 0.9847475 1.00384517]]]],[[0.18685573 0.18752705 0.15341987 0.10427593 0.12181447 0.24610704]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82110171 0.83379382 0.82049732 0.82887239]] [[0.95182127 0.9592035 0.93997086 0.9431763 ]] [[0.88998975 0.89727821 0.8864594 0.88714269]] [[1.01819479 1.02925437 1.01641099 1.02247592]] [[0.99128429 1.0046142 0.99102794 1.00358882]]]],[[0.0574702 0.14533752 0.17657933 0.2515947 0.16611317 0.20290507]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82809532 0.83189432 0.81747539 0.81972026]] [[0.96862555 0.97056824 0.95318116 0.95813502]] [[0.89534222 0.9005808 0.89283681 0.89682269]] [[1.03745986 1.04245451 1.0353193 1.04138423]] [[0.99115611 0.99987183 0.98884901 0.99730838]]]],[[0.2868902 0.49696618 0.02209755 0.11116262 0.04506846 0.03781497]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82498705 0.83655673 0.82326023 0.83103091]] [[0.91316173 0.93734823 0.91170471 0.92792618]] [[0.89659492 0.90103633 0.89067304 0.90012527]] [[1.02069212 1.03924367 1.02069212 1.03032465]] [[0.98090233 0.99666752 0.98090233 0.99436042]]]],[[0.06956802 0.1151197 0.19495812 0.11520421 0.13765775 0.36749223]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8297358 0.83137627 0.82239682 0.82835434]] [[0.93453133 0.93521127 0.91607576 0.92015542]] [[0.90126409 0.90490832 0.89454504 0.90149186]] [[1.03460578 1.03960043 1.02675705 1.03781663]] [[1.00269162 1.00281979 0.98526019 0.99666752]]]],[[0.1412109 0.1713784 0.05791302 0.2284971 0.26624084 0.13475974]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80642376 0.81730271 0.7999482 0.80219306]] [[0.89558038 0.9164643 0.89402623 0.89742593]] [[0.86880765 0.8825874 0.85901378 0.87495729]] [[0.98465929 1.00713521 0.98358901 0.98537281]] [[0.96193284 0.97462189 0.9542425 0.95872853]]]],[[0.02049046 0.03962634 0.02671768 0.6132453 0.15843993 0.14148027]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.7946814 0.80340183 0.79001899 0.80297013]] [[0.88246722 0.89392909 0.87761049 0.88742108]] [[0.84534791 0.86880765 0.83475686 0.86322742]] [[0.96610774 0.97181591 0.95754549 0.96860507]] [[0.94001538 0.95590874 0.93886183 0.95078185]]]],[[0.03212098 0.17897332 0.02015768 0.17072369 0.251629  0.34639537]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80806424 0.80866862 0.79554481 0.80210672]] [[0.89810588 0.89995143 0.88742108 0.88751821]] [[0.86869377 0.872338 0.85981096 0.85981096]] [[1.00321085 1.00428113 0.9882269 0.99500535]] [[0.96334273 0.96770059 0.95475519 0.96180467]]]],[[0.13021356 0.16252026 0.2941101 0.21877383 0.11491045 0.0794718 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81505785 0.81635296 0.8084096 0.81134519]] [[0.91685284 0.91908694 0.90024284 0.90247693]] [[0.88873705 0.89374786 0.87575447 0.87666553]] [[1.04673564 1.05066001 1.03032465 1.03175169]] [[0.98359395 0.98385029 0.97039221 0.97385286]]]],[[0.03789355 0.4921848 0.03666047 0.07159936 0.05595705 0.30570474]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82541875 0.82688655 0.81419444 0.81540321]] [[0.93045168 0.93132589 0.91432734 0.91772705]] [[0.9057055 0.90832479 0.89147022 0.89181187]] [[1.0470924 1.04816268 1.03068141 1.03638958]] [[0.95065368 0.98872084 0.9459113 0.98679826]]]],[[0.40070492 0.27187455 0.11141625 0.11555752 0.06598864 0.03445816]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82792264 0.83293041 0.82308755 0.824469 ]] [[0.92588635 0.94356484 0.92277805 0.92316659]] [[0.90707209 0.91162738 0.90103633 0.90103633]] [[1.04851944 1.05351409 1.04067071 1.04067071]] [[0.95462702 0.97334017 0.94975647 0.95488336]]]],[[0.08425358 0.11937732 0.32796013 0.11672107 0.02838334 0.3233046 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82015196 0.82369194 0.81557589 0.82360559]] [[0.92015542 0.92870325 0.91452161 0.91840699]] [[0.89932809 0.90593327 0.89249516 0.90012527]] [[1.04138423 1.04851944 1.03567606 1.04851944]] [[0.95706229 0.96090746 0.94629582 0.95167906]]]],[[0.09396564 0.25253442 0.04171811 0.42198753 0.1510079 0.03878643]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82481437 0.8259368 0.81479883 0.81678467]] [[0.92452647 0.92744051 0.9136474 0.91821272]] [[0.89556998 0.89761986 0.88463729 0.89363398]] [[1.07349269 1.07384945 1.05351409 1.05422761]] [[0.94924378 0.95808767 0.94629582 0.95001282]]]],[[0.1749553 0.419154  0.17980988 0.13838993 0.0277574 0.05993347]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82835434 0.83318943 0.82559143 0.82628216]] [[0.92413793 0.92773191 0.91830986 0.92287518]] [[0.90365562 0.90524997 0.89636716 0.89966974]] [[1.07313593 1.0806279 1.06278987 1.07384945]] [[0.95501154 0.96500897 0.9519354 0.95257626]]]],[[0.2548193 0.12694417 0.08718629 0.11189749 0.34917787 0.06997488]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83474357 0.83655673 0.82930409 0.83310309]] [[0.94016513 0.94084507 0.92608062 0.93181156]] [[0.89955586 0.90365562 0.88600387 0.89329234]] [[1.09133072 1.09311452 1.07670353 1.07741705]] [[0.97949244 0.98115868 0.95860036 0.96513714]]]],[[0.15193723 0.294982  0.13284154 0.03877999 0.18833156 0.19312768]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83733379 0.84311863 0.83517527 0.83534795]] [[0.94356484 0.94754735 0.9403594 0.94201068]] [[0.92768477 0.93269559 0.90240292 0.90342786]] [[1.11309311 1.117731 1.10702818 1.10809847]] [[0.98077416 0.9893617 0.97910792 0.98449116]]]],[[0.02024707 0.37062606 0.15487632 0.30224746 0.14108895 0.01091413]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84113279 0.84355034 0.83854257 0.83897427]] [[0.94745022 0.94987858 0.93929092 0.94463332]] [[0.93087348 0.94385605 0.92825419 0.93144289]] [[1.09133072 1.10024973 1.08562255 1.09525508]] [[0.9930787 0.99423225 0.98115868 0.98282492]]]],[[0.11654028 0.17560928 0.07809902 0.32009992 0.23149592 0.07815561]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83638404 0.84329131 0.83612502 0.84104645]] [[0.94550753 0.95560952 0.94550753 0.951627 ]] [[0.91754925 0.93246783 0.91527161 0.93189842]] [[1.05422761 1.06100606 1.04923296 1.06100606]] [[0.99282235 0.99692387 0.98948987 0.99564214]]]],[[0.07215507 0.28568485 0.12817809 0.4487039 0.04012676 0.02515136]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85296149 0.85468831 0.84026938 0.84087377]] [[0.94900437 0.95327829 0.94667314 0.95191841]] [[0.93087348 0.93656759 0.92085184 0.92449607]] [[1.07170888 1.0824117 1.06956832 1.0788441 ]] [[1.00153807 1.00666496 0.99577032 1.00051269]]]],[[0.09488965 0.09318987 0.3705395 0.2752052 0.06117002 0.10500576]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85287515 0.85736488 0.85045761 0.85408392]] [[0.95026712 0.95580379 0.94706168 0.95570665]] [[0.92529325 0.93941465 0.92210454 0.93132901]] [[1.07170888 1.07563325 1.06921156 1.07491973]] [[1.00358882 1.00935658 1.00038452 1.00807485]]]],[[0.16847353 0.0381906 0.19977666 0.29344702 0.2666271 0.0334851 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86194094 0.86453117 0.85132102 0.85218442]] [[0.94987858 0.95706654 0.94783876 0.94939291]] [[0.94123676 0.94283111 0.9178909 0.9178909 ]] [[1.08098466 1.08098466 1.07135212 1.07206564]] [[1.003717 1.00871571 1.00269162 1.00422968]]]],[[0.17993978 0.06602226 0.15359993 0.20365402 0.27762777 0.11915622]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86228631 0.86340874 0.85771024 0.85960974]] [[0.94987858 0.95356969 0.94220495 0.94327343]] [[0.94260335 0.95308051 0.93440383 0.93930076]] [[1.07991438 1.08312522 1.07670353 1.08027114]] [[1.00897206 1.01115099 0.99500128 0.99653935]]]],[[0.09966764 0.4814491 0.04459613 0.09319276 0.18719605 0.09389837]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86306337 0.86738042 0.86107753 0.86340874]] [[0.95580379 0.96056338 0.95046139 0.95347256]] [[0.96139392 0.96458262 0.94784193 0.94829746]] [[1.08883339 1.09133072 1.08526579 1.08811987]] [[1.01717508 1.0221738 1.00935658 1.00935658]]]],[[0.2584032 0.11436253 0.21296768 0.06893606 0.21393062 0.13139996]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85848731 0.87204283 0.85589708 0.86194094]] [[0.93579407 0.95599806 0.93326858 0.95308402]] [[0.95866074 0.96799909 0.95273887 0.9646965 ]] [[1.07028184 1.07563325 1.06564395 1.0688548 ]] [[1.00986926 1.02191746 1.00487055 1.01820046]]]],[[0.0762396 0.2570601 0.32692617 0.09978669 0.12191817 0.11806919]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85183906 0.85736488 0.84881713 0.85701951]] [[0.95250121 0.95424964 0.93336571 0.93938805]] [[0.96219109 0.96230498 0.9544471 0.95661086]] [[1.07777381 1.07955762 1.07135212 1.07170888]] [[1.02422456 1.02640349 1.00397334 1.02512176]]]],[[0.04429021 0.1680382 0.2859227 0.30402917 0.13499796 0.06272172]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84044207 0.8533932 0.83681575 0.84829908]] [[0.94531326 0.94949004 0.94103934 0.94949004]] [[0.9473864 0.96560756 0.94078123 0.96196333]] [[1.06493043 1.06849804 1.05387085 1.06778452]] [[1.01179185 1.02755704 1.00910023 1.02755704]]]],[[0.16522126 0.14257877 0.04450787 0.01910822 0.21256888 0.416015 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83465723 0.84588154 0.8324987 0.83595234]] [[0.9510442 0.95599806 0.94220495 0.95007285]] [[0.95194169 0.95239722 0.941009 0.94362829]] [[1.07777381 1.08169818 1.07527649 1.07741705]] [[1.0060241 1.01332992 0.99897462 1.01230454]]]],[[0.02902811 0.09377421 0.04547373 0.3016942 0.16797762 0.36205205]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8888793 0.90096702 0.88715248 0.90027629]] [[0.95123847 0.95590092 0.9459932 0.94793589]] [[0.94636146 0.9525111 0.94522264 0.95205557]] [[1.0841955 1.0941848 1.07848733 1.08919015]] [[1.00653679 1.00986926 0.99371956 1.00563958]]]],[[0.2540733 0.1981164 0.10391505 0.04437892 0.37513417 0.02438216]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90088068 0.90183043 0.88775686 0.8878432 ]] [[0.95619233 0.95784361 0.94774162 0.95114133]] [[0.94658923 0.95080287 0.935201 0.95046122]] [[1.09454156 1.09632537 1.0841955 1.08704959]] [[1.01499615 1.02537811 1.00679313 1.00858754]]]],[[0.3993622 0.06237199 0.17462614 0.23488723 0.09455211 0.03420033]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.89975825 0.90269384 0.89518218 0.89958556]] [[0.95055852 0.95726081 0.94443905 0.95580379]] [[0.93930076 0.95000569 0.93315112 0.94943628]] [[1.19193721 1.19514806 1.14912594 1.15340706]] [[1.00038452 1.01704691 0.99974366 1.01563702]]]],[[0.3485814 0.18052737 0.04976632 0.2702618 0.04097159 0.10989141]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91564497 0.91650838 0.90148506 0.90148506]] [[0.94919864 0.95347256 0.94434191 0.94949004]] [[0.96048286 0.96572144 0.94055347 0.94283111]] [[1.15947199 1.17802355 1.15483411 1.17731002]] [[1.00307613 1.00653679 0.996283 1.003717 ]]]],[[0.11188076 0.3726873 0.24536015 0.17080355 0.02685472 0.07241353]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90208945 0.91581765 0.89794509 0.91564497]] [[0.93297717 0.94832443 0.9268577 0.94589607]] [[0.95433322 0.96048286 0.9441977 0.96048286]] [[1.15947199 1.16018552 1.15162326 1.15340706]] [[1.00333248 1.00576775 0.99653935 1.00064086]]]],[[0.11882622 0.19090664 0.13136642 0.17437613 0.26709858 0.117426 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9134001 0.91383181 0.90459333 0.9049387 ]] [[0.93899951 0.93909665 0.92909179 0.93307431]] [[0.95285275 0.95478875 0.94715864 0.94863911]] [[1.15412059 1.15519087 1.14341777 1.14841242]] [[1.00884389 1.00884389 1.00243527 1.00333248]]]],[[0.03546672 0.49419016 0.14731246 0.08117494 0.13518246 0.10667331]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91409083 0.91521326 0.90899672 0.91158695]] [[0.94307916 0.94492472 0.93433706 0.93734823]] [[0.96515203 0.96777132 0.95308051 0.95376381]] [[1.1630396 1.16589369 1.15198002 1.15697467]] [[1.01871315 1.02089208 1.00935658 1.01038195]]]],[[0.2383876 0.07108803 0.0367872 0.4014776 0.14202923 0.11023034]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92799171 0.92945951 0.9167674 0.91754447]] [[0.9620204 0.96240894 0.94366197 0.9457018 ]] [[0.96332992 0.96891015 0.96162168 0.96811297]] [[1.16732073 1.17124509 1.16196932 1.16660721]] [[1.02717252 1.02845424 1.02102025 1.02191746]]]],[[0.09002419 0.19431175 0.04344262 0.45781758 0.03399717 0.18040672]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93567605 0.93567605 0.9252288 0.92833707]] [[0.956678 0.96114619 0.95483244 0.96027198]] [[0.96799909 0.96822685 0.96002733 0.96788521]] [[1.15233678 1.15768819 1.14698537 1.15447735]] [[1.02473725 1.02973597 1.02281466 1.02832607]]]],[[0.18692407 0.13326605 0.2779336 0.02285456 0.33082157 0.04820022]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93947505 0.94059748 0.93256778 0.93446728]] [[0.96036911 0.96376882 0.95648373 0.95881496]] [[0.97073226 0.97517367 0.96572144 0.9685685 ]] [[1.17195862 1.18194791 1.16660721 1.17017481]] [[1.02614714 1.03153038 1.02473725 1.02486542]]]],[[0.12476896 0.32687467 0.07939624 0.2964092 0.13828108 0.03426993]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93248144 0.94025212 0.93040926 0.93861164]] [[0.97736765 0.98096163 0.96250607 0.96289461]] [[0.99453365 0.99908894 0.9795012 0.9795012 ]] [[1.17195862 1.18194791 1.16767749 1.17980735]] [[1.0212766 1.0281979 1.01909767 1.02499359]]]],[[0.04132285 0.31328958 0.12122183 0.25394484 0.2101527 0.06006822]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93187705 0.94051114 0.93118632 0.93697116]] [[0.98756678 0.99009228 0.97707625 0.97960175]] [[1.04509737 1.05682724 1.03928937 1.04931101]] [[1.17873707 1.18230467 1.17623974 1.17802355]] [[1.02691618 1.02896693 1.02332735 1.02537811]]]],[[0.3123592 0.19221528 0.05972502 0.2519762 0.13159756 0.05212669]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93403557 0.93628044 0.93058194 0.93058194]] [[0.9814473 0.98300146 0.97192812 0.9808645 ]] [[1.11889306 1.12003189 1.05807995 1.05887712]] [[1.17088833 1.17731002 1.16803425 1.17267214]] [[1.02563445 1.02640349 1.02089208 1.02281466]]]],[[0.08109589 0.1019312 0.09020475 0.18205869 0.45585212 0.0888574 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94525989 0.94577793 0.93317216 0.93369021]] [[0.98037882 0.98717824 0.97989315 0.98474988]] [[1.10659378 1.12583988 1.1026079 1.11923471]] [[1.16874777 1.17195862 1.16518016 1.16946129]] [[1.03704178 1.04011792 1.02563445 1.02704435]]]],[[0.14904936 0.29125708 0.21813357 0.06819326 0.16512333 0.10824344]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94439648 0.95173545 0.94292868 0.946555 ]] [[0.97717339 0.98076736 0.9704711 0.97639631]] [[1.10078579 1.10636602 1.08245075 1.09497779]] [[1.16946129 1.17445594 1.16910453 1.16910453]] [[1.03576006 1.03704178 1.0281979 1.03076134]]]],[[0.05550111 0.16421384 0.2846929 0.19160427 0.25662684 0.04736099]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94301502 0.94431014 0.93541703 0.94197893]] [[0.96843128 0.97921321 0.96600291 0.97765906]] [[1.10465778 1.10750484 1.09383897 1.09520556]] [[1.15483411 1.15947199 1.14448805 1.15019622]] [[1.03614458 1.03640092 1.030505 1.03447834]]]],[[0.1563628 0.06242136 0.38516983 0.15199566 0.15160045 0.09244987]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94180625 0.94629598 0.94128821 0.94310136]] [[0.97785333 0.98037882 0.96745993 0.96745993]] [[1.10465778 1.11536271 1.10033026 1.10750484]] [[1.18087763 1.18373172 1.16874777 1.17017481]] [[1.02883876 1.03294027 1.02422456 1.02550628]]]],[[0.02470182 0.64635426 0.0864321 0.16051024 0.06608834 0.01591319]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9442238 0.94707304 0.93558971 0.93912968]] [[0.97445362 0.97727052 0.96862555 0.97435648]] [[1.10306343 1.10739096 1.09714156 1.10363284]] [[1.16732073 1.17124509 1.15447735 1.16196932]] [[1.0314022 1.0314022 1.02204563 1.02550628]]]],[[0.06885424 0.07743937 0.2142402 0.19210938 0.16112167 0.28623518]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93688482 0.94197893 0.93118632 0.93990675]] [[0.97367654 0.97795046 0.97056824 0.97445362]] [[1.08928368 1.10044414 1.07903428 1.09862202]] [[1.17766679 1.18159115 1.17053157 1.17623974]] [[1.03896437 1.03922071 1.02486542 1.02973597]]]],[[0.04374578 0.08633382 0.13455604 0.07464642 0.39880547 0.2619124 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93982041 0.94387843 0.9370575 0.93757555]] [[0.98241865 0.98377853 0.97367654 0.9758135 ]] [[1.09087803 1.09873591 1.08655051 1.08860039]] [[1.18159115 1.18943989 1.17838031 1.18373172]] [[1.03563189 1.04793643 1.03563189 1.04293771]]]],[[0.34674186 0.05235208 0.14024681 0.07485559 0.33446404 0.05133964]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93274046 0.938957 0.92971853 0.93731653]] [[0.98241865 0.98610976 0.9780476 0.98105877]] [[1.06912652 1.09668603 1.06548229 1.08962533]] [[1.18622904 1.19871566 1.18337496 1.19693186]] [[1.0290951 1.03793899 1.02781338 1.03563189]]]],[[0.26254913 0.04007096 0.2450254 0.10322068 0.2519542 0.09717965]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92876878 0.93144535 0.92108444 0.92721464]] [[0.98776105 0.98873239 0.98018456 0.98251578]] [[1.06980982 1.07835099 1.06047147 1.06764605]] [[1.19300749 1.1947913 1.1883696 1.19158045]] [[1.02947962 1.03204307 1.02537811 1.0290951 ]]]],[[0.1320479 0.08284038 0.04284682 0.45167366 0.22620127 0.06439003]]
