State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[0.96235538 0.96727681 0.950354 0.9564842 ]] [[1.01942691 1.02943176 1.01272462 1.01282176]] [[1.08176745 1.09395285 1.06354629 1.066735 ]] [[1.05208705 1.0570817 1.0453086 1.04816268]] [[1.01448347 1.01999487 1.01192002 1.01409895]]]],[[0.11371719 0.19210634 0.10561377 0.33533034 0.13161656 0.12161577]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95423934 0.9687446 0.95208082 0.96356415]] [[0.99864012 1.02438077 0.99854298 1.01981544]] [[1.07072087 1.08734768 1.06252135 1.08507004]] [[1.0371031 1.0470924 1.0371031 1.0470924 ]] [[0.99102794 1.01832863 0.99051525 1.01832863]]]],[[0.1310614 0.10943054 0.07680713 0.07183108 0.07645646 0.5344133 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94534623 0.95786565 0.94137455 0.95285788]] [[0.96658572 0.9997086 0.96036911 0.99873725]] [[1.02334586 1.0711764 1.01560187 1.07049311]] [[1.00677845 1.01997859 1.00321085 1.01676775]] [[0.96680338 0.99487311 0.96449628 0.99423225]]]],[[0.16595821 0.13938507 0.284356  0.1736183 0.096283  0.14039943]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9488862 0.95052668 0.93982041 0.94258332]] [[0.96872268 0.9727052 0.95191841 0.96668286]] [[1.03040656 1.04475572 1.0243708 1.02926774]] [[1.00107028 1.00499465 0.98894042 0.99429183]] [[0.97052038 0.97731351 0.9634709 0.96641887]]]],[[0.7224402 0.03470175 0.12178191 0.05343553 0.02605027 0.04159034]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94206527 0.95000863 0.93463996 0.94974961]] [[0.99028655 0.99582322 0.97289947 0.9758135 ]] [[1.03621455 1.04088373 1.02004328 1.02550962]] [[1.00392437 1.00713521 0.9982162 0.99857296]] [[0.99089977 0.99461676 0.98115868 0.98218406]]]],[[0.31863433 0.02851042 0.11070661 0.32360134 0.06843931 0.15010801]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94931791 0.95285788 0.942756 0.94543257]] [[0.98640117 0.99067508 0.97824186 0.99067508]] [[1.0294955 1.04691949 1.02448468 1.04270584]] [[1.00463789 1.00606493 1.00142704 1.00214056]] [[0.98833632 0.99935914 0.98320943 0.99897462]]]],[[0.09497595 0.1576619 0.4276276 0.11281814 0.15968841 0.04722803]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95864272 0.96002418 0.94249698 0.94336039]] [[1.00398252 1.00543953 0.97999029 0.97999029]] [[1.03712561 1.04373078 1.0192461 1.03086209]] [[1.02069212 1.02069212 1.00428113 1.00784873]] [[1.01653422 1.01884132 0.99013074 0.99038708]]]],[[0.15949184 0.35430568 0.12277646 0.20222774 0.10837655 0.05282177]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96805388 0.97073044 0.95493006 0.95717493]] [[1.0053424 1.01087907 0.99601748 1.00398252]] [[1.05124701 1.06001594 1.03667008 1.04543902]] [[1.04031395 1.04174099 1.02533 1.02533 ]] [[1.01614971 1.02371187 1.01217637 1.0212766 ]]]],[[0.02785488 0.08657125 0.6345292 0.11393423 0.03845868 0.09865184]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.98385426 0.99032982 0.96969435 0.96969435]] [[1.0132103 1.01505585 1.00456532 1.01019913]] [[1.06229359 1.06639335 1.05090536 1.05352466]] [[1.0488762 1.05458437 1.04851944 1.05030325]] [[1.01435529 1.0244809 1.01038195 1.01448347]]]],[[0.11275154 0.266912  0.01344221 0.24127956 0.24025144 0.1253632 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9782421 0.99292005 0.97124849 0.97815576]] [[1.02146673 1.02224381 1.00553667 1.01622147]] [[1.05306913 1.05785218 1.04430019 1.04828607]] [[1.03888691 1.04495184 1.0371031 1.04316803]] [[1.00615227 1.0129454 0.99871828 1.01243271]]]],[[0.22842658 0.08490516 0.15171368 0.159746  0.10034677 0.27486178]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99456052 1.00086341 0.98212744 0.98290451]] [[1.03108305 1.04516756 1.02593492 1.02710053]] [[1.04953878 1.06741829 1.04623619 1.05682724]] [[1.0552979 1.0606493 1.05030325 1.05030325]] [[1.01512433 1.0189695 1.00294796 1.01012561]]]],[[0.12138467 0.16848774 0.03819034 0.2644296 0.12520885 0.28229877]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99456052 1.00328095 0.99274737 0.99326541]] [[1.02778048 1.03729966 1.0241865 1.03254007]] [[1.0384922 1.0506776 1.03439244 1.04578066]] [[1.02818409 1.04602212 1.02782733 1.04459508]] [[1.01422712 1.02512176 1.01409895 1.01614971]]]],[[0.16777681 0.16530964 0.18695101 0.258403  0.0673864 0.15417318]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.0 1.00785702 0.99490589 0.996201 ]] [[1.02088392 1.03428849 1.0160272 1.03283147]] [[1.01184375 1.03177315 1.01059105 1.02494021]] [[1.02961113 1.03389226 1.02425972 1.02640029]] [[1.0189695 1.03037683 1.01422712 1.01730326]]]],[[0.11642385 0.31471226 0.22076471 0.0526517 0.0317692 0.26367837]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00129511 1.00587118 0.99844586 1.00561216]] [[1.00582807 1.04711025 0.98989801 1.04711025]] [[1.00979387 1.02607903 1.00854117 1.01355199]] [[1.01462719 1.01783803 1.01141634 1.01427042]] [[1.00422968 1.01845681 1.00192258 1.01538067]]]],[[0.04013225 0.3740919 0.0470329 0.21665233 0.17153029 0.15056035]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00707995 1.01346918 0.99939561 0.99982732]] [[1.02272948 1.03040311 1.00446819 1.00602234]] [[1.01275481 1.02289033 1.00683293 1.00911058]] [[1.02889761 1.03460578 1.02604352 1.02675705]] [[1.00102538 1.00743399 1.0 1.00025634]]]],[[0.05110765 0.37956217 0.11898722 0.098746  0.12991136 0.22168562]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00975652 1.01450527 1.00742532 1.00794336]] [[1.02739194 1.02846042 1.01758135 1.02476931]] [[1.0231181 1.02847056 1.01286869 1.01571575]] [[1.02533 1.02818409 1.02211916 1.02425972]] [[1.00435786 1.00717765 0.99577032 1.00499872]]]],[[0.04379281 0.25277266 0.14891462 0.21760355 0.13234565 0.20457074]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01070627 1.01364186 1.00828872 1.00846141]] [[1.02486644 1.03020884 1.01486158 1.02710053]] [[1.01639904 1.02983715 1.01639904 1.02448468]] [[1.01641099 1.02140564 1.01569747 1.01855155]] [[1.00153807 1.00679313 0.99948731 1.00589592]]]],[[0.22652201 0.19058336 0.17266452 0.14165065 0.05003196 0.2185474 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00405802 1.00595752 0.99844586 1.00457607]] [[1.01719281 1.0213696 1.00971345 1.02107819]] [[0.98849789 1.0051247 0.9795012 1.00091106]] [[1.01141634 1.01926507 1.00927578 1.01641099]] [[0.99846193 1.00051269 0.9893617 1.0 ]]]],[[0.21736728 0.17569727 0.09046005 0.05703564 0.10747126 0.35196853]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00604386 1.00604386 0.99801416 0.99801416]] [[1.02010685 1.02399223 1.01612433 1.01612433]] [[0.98838401 0.99851953 0.98644801 0.98644801]] [[1.01534071 1.01641099 1.0117731 1.0117731 ]] [[1.00166624 1.00589592 0.99846193 1.00076903]]]],[[0.22756809 0.18653144 0.26139507 0.16680954 0.13612422 0.02157169]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01243309 1.01709549 1.00578484 1.00604386]] [[1.01971831 1.02865469 1.0185527 1.01991258]] [[0.99692518 1.00148047 0.98747295 0.98758684]] [[1.01248662 1.01605423 1.00927578 1.00963254]] [[1.00422968 1.0106383 1.00269162 1.00320431]]]],[[0.30111068 0.24804467 0.12249994 0.07359336 0.15003073 0.10472068]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00811604 1.01899499 1.00328095 1.01467795]] [[1.00796503 1.02146673 1.0053424 1.01826129]] [[0.99498918 1.01070493 0.99328095 1.00558023]] [[1.00891902 1.01676775 1.00856225 1.01676775]] [[1.00358882 1.00807485 0.99935914 1.00487055]]]],[[0.08358356 0.25822195 0.35907605 0.12035057 0.09323486 0.08553304]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00785702 1.01113797 1.00500777 1.00543948]] [[1.00709082 1.01398737 1.00446819 1.00660515]] [[0.99453365 1.00444141 0.99259765 1.00011388]] [[1.00428113 1.00820549 1.00321085 1.00535141]] [[1.00397334 1.01051013 1.00358882 1.0060241 ]]]],[[0.57557315 0.09425404 0.04612461 0.12635449 0.03553482 0.12215884]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.0 1.01191504 0.99663271 1.00716629]] [[1.0 1.01233609 0.99533754 1.01087907]] [[1.0 1.00330259 0.99305318 0.99726683]] [[1.0 1.00321085 0.99571887 0.99892972]] [[1.0 1.00666496 0.99897462 1.00525506]]]],[[0.22269556 0.07636318 0.21070936 0.10705612 0.05413548 0.32904035]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00284925 1.00440338 0.99084787 0.99982732]] [[1.00514813 1.01049053 0.99864012 1.00466246]] [[1.0089967 1.01355199 1.00307482 1.01355199]] [[1.00927578 1.01034606 1.00035676 1.00249732]] [[1.0189695 1.02422456 1.0060241 1.00948475]]]],[[0.10413146 0.31101894 0.04419272 0.27651274 0.1602075 0.10393661]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00172682 1.00595752 0.99939561 1.00025902]] [[1.01155901 1.0137931 1.0053424 1.00767363]] [[1.03074821 1.03507573 1.00876893 1.01332422]] [[1.01962183 1.02247592 1.0135569 1.01605423]] [[1.02730069 1.02871059 1.01717508 1.01820046]]]],[[0.4413282 0.08523404 0.31620607 0.0556394 0.01776698 0.08382529]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00682093 1.00897945 0.99991366 1.00086341]] [[1.02875182 1.0298203 1.00796503 1.01146187]] [[1.07470675 1.07971757 1.0436169 1.04669172]] [[1.02461648 1.02711381 1.01427042 1.01819479]] [[1.03934888 1.04498846 1.0281979 1.02973597]]]],[[0.796612  0.06596471 0.03480672 0.05836964 0.02078794 0.02345892]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01804524 1.02020376 1.00561216 1.00828872]] [[1.05196697 1.05322972 1.02234094 1.02943176]] [[1.06924041 1.07618722 1.05910489 1.0750484 ]] [[1.03317874 1.03603282 1.01783803 1.01926507]] [[1.05370418 1.057293 1.0374263 1.0420405 ]]]],[[0.15914614 0.08152549 0.26551202 0.0321777 0.19315326 0.26848537]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02737006 1.03116906 1.01830427 1.01839061]] [[1.05458961 1.05672657 1.04477902 1.0486644 ]] [[1.07869263 1.08928368 1.06263524 1.07231523]] [[1.02818409 1.03282198 1.02533 1.02533 ]] [[1.04780825 1.05678031 1.04652653 1.05460138]]]],[[0.05436921 0.05664252 0.4126698 0.0980045 0.07836708 0.29994684]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02840615 1.03073735 1.02141254 1.02547056]] [[1.05157844 1.05672657 1.04526469 1.05458961]] [[1.10181073 1.11490719 1.08814486 1.09782485]] [[1.05351409 1.05779522 1.04816268 1.0488762 ]] [[1.04216867 1.04973084 1.03986157 1.04716739]]]],[[0.14092347 0.15315002 0.2091598 0.17937867 0.24486667 0.07252137]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03393196 1.0354861 1.02400276 1.02521154]] [[1.05866926 1.05925206 1.04905294 1.05128703]] [[1.10397449 1.10978248 1.08871427 1.10374673]] [[1.08597931 1.08669283 1.07491973 1.07706029]] [[1.04844912 1.04844912 1.03704178 1.04139964]]]],[[0.04219363 0.10832991 0.40493277 0.08923683 0.1669872 0.1883197 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02961492 1.03004662 1.02063547 1.02650665]] [[1.05478388 1.05624089 1.04089364 1.0489558 ]] [[1.09213074 1.10294955 1.07960369 1.10294955]] [[1.10132001 1.1023903 1.09204424 1.09846593]] [[1.04293771 1.04421943 1.03191489 1.0388362 ]]]],[[0.16728124 0.21368682 0.2509144 0.15862055 0.1634839 0.0460131 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02780176 1.03280953 1.02581592 1.02840615]] [[1.05420107 1.05779505 1.04885867 1.05721224]] [[1.09634438 1.10898531 1.09053639 1.09270015]] [[1.10667142 1.10881199 1.09917945 1.10167677]] [[1.04037426 1.04908998 1.03550372 1.03845168]]]],[[0.07817996 0.15152702 0.11485574 0.12959394 0.29976916 0.22607422]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03609049 1.03816267 1.02072181 1.0217579 ]] [[1.04905294 1.04953861 1.03992229 1.04701311]] [[1.09463615 1.09998861 1.08188133 1.09691379]] [[1.10096325 1.10809847 1.09989297 1.1059579 ]] [[1.04152781 1.04447578 1.0351192 1.0351192 ]]]],[[0.04303663 0.13342558 0.09552648 0.05279171 0.03654695 0.63867265]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03600414 1.04040753 1.0335866 1.03609049]] [[1.05672657 1.06041768 1.04448762 1.05390966]] [[1.09326956 1.09634438 1.08484227 1.09634438]] [[1.09561184 1.09989297 1.09168748 1.09917945]] [[1.0457575 1.04883363 1.03793899 1.04165599]]]],[[0.22098634 0.17389663 0.10479596 0.0703036 0.28280962 0.14720787]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03419099 1.03686755 1.03065101 1.03091003]] [[1.06644002 1.06828558 1.04944148 1.05517241]] [[1.09520556 1.10124132 1.0884865 1.09805261]] [[1.08455227 1.09204424 1.0824117 1.08811987]] [[1.04755191 1.04908998 1.0434504 1.04832094]]]],[[0.23744866 0.12267807 0.3084711 0.09614911 0.07518893 0.16006412]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03609049 1.03997582 1.03375928 1.03997582]] [[1.0753764 1.07634774 1.06430306 1.06867411]] [[1.09395285 1.10636602 1.08951145 1.09839426]] [[1.08811987 1.08954691 1.08169818 1.0824117 ]] [[1.0489618 1.05460138 1.04601384 1.05216611]]]],[[0.4259471 0.14502922 0.14960203 0.19822115 0.06579404 0.01540652]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03678121 1.0430841 1.03410465 1.03609049]] [[1.07790189 1.08712967 1.07139388 1.0753764 ]] [[1.12071518 1.12367612 1.0962305 1.09873591]] [[1.08562255 1.08704959 1.0788441 1.08276846]] [[1.05293514 1.05485773 1.04460395 1.04716739]]]],[[0.04076042 0.29020357 0.27077764 0.05768676 0.10375586 0.23681569]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03583146 1.03695389 1.03177344 1.03220515]] [[1.10461389 1.10898494 1.08149587 1.08266149]] [[1.15510762 1.17515089 1.13813916 1.17469536]] [[1.08776311 1.08811987 1.08276846 1.08490903]] [[1.06677775 1.07011023 1.04908998 1.05613945]]]],[[0.2377026 0.14599523 0.15197742 0.10105144 0.1565241 0.2067492 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05232257 1.05422207 1.03850803 1.0397168 ]] [[1.10976202 1.11287033 1.10043711 1.10509956]] [[1.18505865 1.18745018 1.16046008 1.16683749]] [[1.09846593 1.09953621 1.08776311 1.08811987]] [[1.07536529 1.08010766 1.06959754 1.0739554 ]]]],[[0.04276377 0.11788999 0.06049518 0.39514315 0.12563388 0.25807396]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05284061 1.05715766 1.04990503 1.05050941]] [[1.09645459 1.11160758 1.09499757 1.10529383]] [[1.17014008 1.19086664 1.1635349 1.1834643 ]] [[1.11023903 1.11309311 1.10346058 1.10346058]] [[1.06690592 1.07562164 1.06485517 1.07562164]]]],[[0.08061839 0.09785517 0.42294076 0.14449544 0.0638311 0.1902592 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05292696 1.05638059 1.04990503 1.05456743]] [[1.10723652 1.10743079 1.09519184 1.09830015]] [[1.16239608 1.16957066 1.15351327 1.16444596]] [[1.08883339 1.10310382 1.08455227 1.09382804]] [[1.07369905 1.07408357 1.06280441 1.0679313 ]]]],[[0.30553615 0.14110777 0.20063314 0.0967878 0.07169511 0.18424006]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05016405 1.05016405 1.04178898 1.04412019]] [[1.10558524 1.10607091 1.09043225 1.09975716]] [[1.15043845 1.15544927 1.1398474 1.15248833]] [[1.05030325 1.05743846 1.04031395 1.0470924 ]] [[1.07280185 1.07331453 1.05947193 1.06985388]]]],[[0.11066947 0.28571698 0.20217209 0.22379212 0.11550934 0.06214  ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.0477465 1.04809187 1.04144362 1.04601969]] [[1.10131132 1.10490529 1.09460903 1.09975716]] [[1.15374103 1.16262385 1.13950575 1.14155563]] [[1.07991438 1.0841955 1.07384945 1.07955762]] [[1.06011279 1.06741861 1.05229428 1.0526788 ]]]],[[0.09634349 0.21845308 0.04317922 0.1916147 0.16826215 0.28214732]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.11163875 1.12666206 1.09661544 1.09678812]] [[1.10111705 1.10383681 1.0945119 1.10063137]] [[1.15670197 1.16592643 1.14873021 1.16239608]] [[1.0788441 1.08169818 1.07277917 1.07706029]] [[1.05665214 1.06498334 1.05165342 1.06254806]]]],[[0.21275792 0.07050557 0.06917363 0.36512977 0.2623454 0.02008776]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.10973925 1.11716457 1.10326369 1.10490416]] [[1.09917436 1.10325401 1.09052938 1.09587178]] [[1.14838857 1.15556315 1.14519986 1.15339939]] [[1.1394934 1.1494827 1.08847663 1.08847663]] [[1.05485773 1.05998462 1.04550115 1.05280697]]]],[[0.44285372 0.29115462 0.06212143 0.06074294 0.04329596 0.09983135]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.114488 1.11543775 1.10654464 1.10783975]] [[1.1186984 1.12141816 1.10169985 1.1029626 ]] [[1.14326387 1.15658809 1.14223892 1.15590479]] [[1.1295041 1.13449875 1.12557974 1.12736354]] [[1.10330684 1.11279159 1.09087413 1.09894899]]]],[[0.03340051 0.08739624 0.26959124 0.41334295 0.10107166 0.09519742]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.12493524 1.1267484 1.11293386 1.1149197 ]] [[1.11180185 1.11539582 1.10043711 1.11393881]] [[1.14907186 1.15829632 1.13905022 1.14075846]] [[1.1394934 1.14020692 1.13271495 1.13414199]] [[1.10010254 1.10356319 1.09600103 1.10317867]]]],[[0.16442335 0.34165177 0.09529391 0.12644796 0.21831097 0.05387199]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.13564151 1.1404766 1.1263167 1.12709377]] [[1.11665857 1.11889267 1.11257892 1.11539582]] [[1.14827468 1.15704362 1.14451657 1.15066621]] [[1.14555833 1.14734213 1.14270425 1.14306101]] [[1.09946168 1.1067675 1.09805178 1.10176878]]]],[[0.09135446 0.1251631 0.23645085 0.05171896 0.03696683 0.45834574]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.1400449 1.14159903 1.13296495 1.13408738]] [[1.12802331 1.13045168 1.11170471 1.11704711]] [[1.17947842 1.18426147 1.1520328 1.15647421]] [[1.13556903 1.14377453 1.13414199 1.1377096 ]] [[1.09061779 1.10023071 1.09048962 1.09971802]]]],[[0.08206078 0.18938816 0.09370159 0.08584128 0.12562297 0.4233852 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.14332585 1.14349853 1.13210154 1.1366776 ]] [[1.13103448 1.13550267 1.12695483 1.12928606]] [[1.17685913 1.18642524 1.16797631 1.17674525]] [[1.13449875 1.13877988 1.13128791 1.13200143]] [[1.09689823 1.0993335 1.08792617 1.09420661]]]],[[0.03844471 0.20560266 0.27677694 0.1935428 0.1515011 0.1341318 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.14073562 1.14781558 1.14013124 1.14367121]] [[1.135017 1.13589121 1.11733851 1.13171442]] [[1.16569867 1.18369206 1.16512926 1.18300877]] [[1.13342847 1.13485551 1.12879058 1.13093115]] [[1.10099974 1.10407588 1.0924122 1.09971802]]]],[[0.04444741 0.21463738 0.17938325 0.08125837 0.02030145 0.4599721 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.15083751 1.15541357 1.1461751 1.14902435]] [[1.14278776 1.14560466 1.12870325 1.13676542]] [[1.17412595 1.18938617 1.16865961 1.17093725]] [[1.13021762 1.13378523 1.12522298 1.12522298]] [[1.10792105 1.11125352 1.10228147 1.10484491]]]],[[0.05455459 0.2204845 0.23225215 0.39700124 0.04382378 0.05188378]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.16577448 1.16637886 1.15049214 1.15239164]] [[1.14210782 1.14414764 1.13326858 1.14278776]] [[1.15692973 1.17982007 1.14907186 1.17458148]] [[1.12843382 1.13128791 1.12236889 1.12486621]] [[1.11317611 1.11471418 1.10561395 1.10894642]]]],[[0.09035048 0.12226122 0.09333976 0.07139669 0.22807632 0.3945755 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.17000518 1.17656709 1.16232084 1.17009152]] [[1.15327829 1.15677513 1.13715396 1.13967946]] [[1.15647421 1.16307938 1.14007516 1.1622822 ]] [[1.12629326 1.12736354 1.11915804 1.11915804]] [[1.12201999 1.12201999 1.11125352 1.11535504]]]],[[0.12358013 0.16937712 0.19183904 0.18364784 0.13989341 0.19166249]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.16853739 1.17337247 1.16422034 1.17138663]] [[1.15522098 1.16046625 1.15075279 1.15434677]] [[1.1481608 1.16273773 1.14451657 1.16000456]] [[1.11666072 1.12022833 1.11452016 1.11630396]] [[1.12035376 1.12381441 1.11240708 1.12214817]]]],[[0.10549487 0.1969439 0.22385009 0.0826695 0.04143625 0.34960538]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.17181834 1.17276809 1.1664652 1.1664652 ]] [[1.16240894 1.16289461 1.1485187 1.1538611 ]] [[1.14474433 1.15852409 1.14223892 1.14668033]] [[1.11808776 1.11808776 1.11237959 1.1159472 ]] [[1.12099462 1.12381441 1.11484235 1.11855934]]]],[[0.42542425 0.12598947 0.31266993 0.03572453 0.06268547 0.03750632]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.18027974 1.18071145 1.1740632 1.17622172]] [[1.1620204 1.16726566 1.15891209 1.16299174]] [[1.16296549 1.16774855 1.14918574 1.15055233]] [[1.1141634 1.11701748 1.11023903 1.11273635]] [[1.12689054 1.12842861 1.11727762 1.12163548]]]],[[0.14371467 0.15082799 0.05041881 0.41981417 0.21023805 0.02498628]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.18381972 1.18390606 1.17518563 1.17794854]] [[1.16046625 1.1645459 1.1544439 1.16240894]] [[1.186653 1.19804123 1.16638196 1.16706525]] [[1.11701748 1.11808776 1.11309311 1.11630396]] [[1.12535247 1.1298385 1.12163548 1.1229172 ]]]],[[0.1601931 0.05994408 0.5288599 0.04722558 0.01642438 0.18735291]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.17881195 1.18701433 1.17682611 1.18615092]] [[1.15424964 1.16707139 1.14647887 1.16658572]] [[1.16683749 1.19416923 1.15954903 1.19257488]] [[1.11452016 1.11452016 1.10809847 1.1141634 ]] [[1.13022302 1.13419636 1.12624968 1.13086388]]]],[[0.45104092 0.18059574 0.12428662 0.05458665 0.15692548 0.03256463]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.17993438 1.17993438 1.16801934 1.17345882]] [[1.15891209 1.15900923 1.14453618 1.14910151]] [[1.17241772 1.17298713 1.15362715 1.15465209]] [[1.10346058 1.10524438 1.10024973 1.10488762]] [[1.13342733 1.13342733 1.11894386 1.11971289]]]],[[0.6234532 0.14291158 0.02956871 0.03115631 0.01152751 0.16138273]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.18226558 1.18666897 1.17665343 1.18407874]] [[1.15376396 1.15784361 1.14686741 1.15609519]] [[1.17982007 1.18243936 1.16410432 1.16729302]] [[1.09775241 1.10310382 1.09525508 1.1023903 ]] [[1.12791592 1.13278647 1.12676237 1.13201743]]]],[[0.28165346 0.09624967 0.03470782 0.09791471 0.13411883 0.35535553]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.18278363 1.18666897 1.18027974 1.1835607 ]] [[1.14949004 1.15434677 1.14638174 1.15424964]] [[1.17184831 1.18426147 1.16194055 1.18312265]] [[1.10453086 1.11130931 1.10203354 1.10738494]] [[1.12714689 1.13278647 1.12471161 1.12996668]]]],[[0.07875221 0.51179236 0.02059706 0.06306121 0.15050001 0.17529711]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.20695907 1.21006735 1.18796408 1.19055431]] [[1.16901408 1.17115104 1.14987858 1.15823215]] [[1.18483088 1.1956497 1.17537866 1.18073112]] [[1.12486621 1.12557974 1.11380664 1.11523368]] [[1.14060497 1.14252756 1.13329915 1.13740067]]]],[[0.04268602 0.14473356 0.10850445 0.06721524 0.06969187 0.5671689 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.19979278 1.21118978 1.19806596 1.20877223]] [[1.16464303 1.16677999 1.15862069 1.16648859]] [[1.17515089 1.19098053 1.17036784 1.18209771]] [[1.12058509 1.12450945 1.11880128 1.12022833]] [[1.13470905 1.14239938 1.12919764 1.14073315]]]],[[0.18091649 0.30993125 0.19342107 0.24869673 0.03968126 0.02735313]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.20687273 1.20730444 1.19659817 1.19823865]] [[1.16600291 1.16687712 1.16056338 1.16396309]] [[1.17651748 1.17777019 1.16660973 1.17287325]] [[1.1259365 1.12986086 1.12129861 1.1259365 ]] [[1.13804153 1.13957959 1.13022302 1.13188926]]]],[[0.10762852 0.15628698 0.38827682 0.11283738 0.04459124 0.19037905]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.20307374 1.20678639 1.19668451 1.20333276]] [[1.16707139 1.17027683 1.1594949 1.16299174]] [[1.16512926 1.17583419 1.16273773 1.17025396]] [[1.11237959 1.11737424 1.10916875 1.11737424]] [[1.13996411 1.1441938 1.13137657 1.13470905]]]],[[0.4553339 0.23976202 0.14316452 0.10925395 0.03241103 0.02007456]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.20462787 1.20859955 1.19832499 1.20065619]] [[1.16542011 1.17231666 1.16260321 1.16619718]] [[1.16877349 1.17651748 1.16285161 1.16501537]] [[1.10060649 1.10702818 1.09953621 1.10631466]] [[1.14150218 1.14457831 1.13881056 1.14060497]]]],[[0.26647064 0.3597648 0.04237764 0.12889087 0.13284999 0.06964607]]
